,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
12476,become legal,laillistua,we were walking,me,laillistuimme,emme laillistuneet
12477,become legal,laillistua,you(plural/respectful) were walking,te,laillistuitte,ette laillistuneet
12478,become legal,laillistua,they were walking,he,laillistuivat,eivät laillistuneet
12479,become legal,laillistua,(passive) were walking,passiivi,laillistuttiin,ei laillistuttu
12480,become legal,laillistua,I had walked,minä,olin laillistunut,en ollut laillistunut
12481,become legal,laillistua,You had walked,sinä,olit laillistunut,et ollut laillistunut
12482,become legal,laillistua,He/she had walked,hän,oli laillistunut,ei ollut laillistunut
12483,become legal,laillistua,We had walked,me,olimme laillistuneet,emme olleet laillistuneet
12484,become legal,laillistua,You(plural/repectful) had walked,te,olitte laillistuneet,ette olleet laillistuneet
12485,become legal,laillistua,They had walked,he,olivat laillistuneet,eivät olleet laillistuneet
12486,become legal,laillistua,(passive) had walked,passiivi,oli laillistuttu,ei ollut laillistuttu
12487,have something made legal,laillistuttaa,I am walking,minä,laillistutan,en laillistuta
12488,have something made legal,laillistuttaa,you are walking,sinä,laillistutat,et laillistuta
12489,have something made legal,laillistuttaa,he/she is walking,hän,laillistuttaa,ei laillistuta
12490,have something made legal,laillistuttaa,we are walking,me,laillistutamme,emme laillistuta
12491,have something made legal,laillistuttaa,you(plural/respectful) are walking,te,laillistutatte,ette laillistuta
12492,have something made legal,laillistuttaa,they are walking,he,laillistuttavat,eivät laillistuta
12493,have something made legal,laillistuttaa,(passive) walking,passiivi,laillistutetaan,ei laillistuteta
12494,have something made legal,laillistuttaa,I walked,minä,olen laillistuttanut,en ole laillistuttanut
12495,have something made legal,laillistuttaa,You walked,sinä,olet laillistuttanut,et ole laillistuttanut
12496,have something made legal,laillistuttaa,he/she walked,hän,on laillistuttanut,ei ole laillistuttanut
12497,have something made legal,laillistuttaa,we walked,me,olemme laillistuttaneet,emme ole laillistuttaneet
12498,have something made legal,laillistuttaa,you(plural/respectful) walked,te,olette laillistuttaneet,ette ole laillistuttaneet
12499,have something made legal,laillistuttaa,they walked,he,ovat laillistuttaneet,eivät ole laillistuttaneet
12500,have something made legal,laillistuttaa,(passive) walked,passiivi,on laillistutettu,ei ole laillistutettu
12501,have something made legal,laillistuttaa,I was walking,minä,laillistutin,en laillistuttanut
12502,have something made legal,laillistuttaa,You were walking,sinä,laillistutit,et laillistuttanut
12503,have something made legal,laillistuttaa,he/she was walking,hän,laillistutti,ei laillistuttanut
12504,have something made legal,laillistuttaa,we were walking,me,laillistutimme,emme laillistuttaneet
12505,have something made legal,laillistuttaa,you(plural/respectful) were walking,te,laillistutitte,ette laillistuttaneet
12506,have something made legal,laillistuttaa,they were walking,he,laillistuttivat,eivät laillistuttaneet
12507,have something made legal,laillistuttaa,(passive) were walking,passiivi,laillistutettiin,ei laillistutettu
12508,have something made legal,laillistuttaa,I had walked,minä,olin laillistuttanut,en ollut laillistuttanut
12509,have something made legal,laillistuttaa,You had walked,sinä,olit laillistuttanut,et ollut laillistuttanut
12510,have something made legal,laillistuttaa,He/she had walked,hän,oli laillistuttanut,ei ollut laillistuttanut
12511,have something made legal,laillistuttaa,We had walked,me,olimme laillistuttaneet,emme olleet laillistuttaneet
12512,have something made legal,laillistuttaa,You(plural/repectful) had walked,te,olitte laillistuttaneet,ette olleet laillistuttaneet
12513,have something made legal,laillistuttaa,They had walked,he,olivat laillistuttaneet,eivät olleet laillistuttaneet
12514,have something made legal,laillistuttaa,(passive) had walked,passiivi,oli laillistutettu,ei ollut laillistutettu
12515,dilute,laimentaa,I am walking,minä,laimennan,en laimenna
12516,dilute,laimentaa,you are walking,sinä,laimennat,et laimenna
12517,dilute,laimentaa,he/she is walking,hän,laimentaa,ei laimenna
12518,dilute,laimentaa,we are walking,me,laimennamme,emme laimenna
12519,dilute,laimentaa,you(plural/respectful) are walking,te,laimennatte,ette laimenna
12520,dilute,laimentaa,they are walking,he,laimentavat,eivät laimenna
12521,dilute,laimentaa,(passive) walking,passiivi,laimennetaan,ei laimenneta
12522,dilute,laimentaa,I walked,minä,olen laimentanut,en ole laimentanut
12523,dilute,laimentaa,You walked,sinä,olet laimentanut,et ole laimentanut
12524,dilute,laimentaa,he/she walked,hän,on laimentanut,ei ole laimentanut
12525,dilute,laimentaa,we walked,me,olemme laimentaneet,emme ole laimentaneet
12526,dilute,laimentaa,you(plural/respectful) walked,te,olette laimentaneet,ette ole laimentaneet
12527,dilute,laimentaa,they walked,he,ovat laimentaneet,eivät ole laimentaneet
12528,dilute,laimentaa,(passive) walked,passiivi,on laimennettu,ei ole laimennettu
12529,dilute,laimentaa,I was walking,minä,laimensin,en laimentanut
12530,dilute,laimentaa,You were walking,sinä,laimensit,et laimentanut
12531,dilute,laimentaa,he/she was walking,hän,laimensi,ei laimentanut
12532,dilute,laimentaa,we were walking,me,laimensimme,emme laimentaneet
12533,dilute,laimentaa,you(plural/respectful) were walking,te,laimensitte,ette laimentaneet
12534,dilute,laimentaa,they were walking,he,laimensivat,eivät laimentaneet
12535,dilute,laimentaa,(passive) were walking,passiivi,laimennettiin,ei laimennettu
12536,dilute,laimentaa,I had walked,minä,olin laimentanut,en ollut laimentanut
12537,dilute,laimentaa,You had walked,sinä,olit laimentanut,et ollut laimentanut
12538,dilute,laimentaa,He/she had walked,hän,oli laimentanut,ei ollut laimentanut
12539,dilute,laimentaa,We had walked,me,olimme laimentaneet,emme olleet laimentaneet
12540,dilute,laimentaa,You(plural/repectful) had walked,te,olitte laimentaneet,ette olleet laimentaneet
12541,dilute,laimentaa,They had walked,he,olivat laimentaneet,eivät olleet laimentaneet
12542,dilute,laimentaa,(passive) had walked,passiivi,oli laimennettu,ei ollut laimennettu
12543,become diluted,laimentua,I am walking,minä,laimennun,en laimennu
12544,become diluted,laimentua,you are walking,sinä,laimennut,et laimennu
12545,become diluted,laimentua,he/she is walking,hän,laimentuu,ei laimennu
12546,become diluted,laimentua,we are walking,me,laimennumme,emme laimennu
12547,become diluted,laimentua,you(plural/respectful) are walking,te,laimennutte,ette laimennu
12548,become diluted,laimentua,they are walking,he,laimentuvat,eivät laimennu
12549,become diluted,laimentua,(passive) walking,passiivi,laimennutaan,ei laimennuta
12550,become diluted,laimentua,I walked,minä,olen laimentunut,en ole laimentunut
12551,become diluted,laimentua,You walked,sinä,olet laimentunut,et ole laimentunut
12552,become diluted,laimentua,he/she walked,hän,on laimentunut,ei ole laimentunut
12553,become diluted,laimentua,we walked,me,olemme laimentuneet,emme ole laimentuneet
12554,become diluted,laimentua,you(plural/respectful) walked,te,olette laimentuneet,ette ole laimentuneet
12555,become diluted,laimentua,they walked,he,ovat laimentuneet,eivät ole laimentuneet
12556,become diluted,laimentua,(passive) walked,passiivi,on laimennuttu,ei ole laimennuttu
12557,become diluted,laimentua,I was walking,minä,laimennuin,en laimentunut
12558,become diluted,laimentua,You were walking,sinä,laimennuit,et laimentunut
12559,become diluted,laimentua,he/she was walking,hän,laimentui,ei laimentunut
12560,become diluted,laimentua,we were walking,me,laimennuimme,emme laimentuneet
12561,become diluted,laimentua,you(plural/respectful) were walking,te,laimennuitte,ette laimentuneet
12562,become diluted,laimentua,they were walking,he,laimentuivat,eivät laimentuneet
12563,become diluted,laimentua,(passive) were walking,passiivi,laimennuttiin,ei laimennuttu
12564,become diluted,laimentua,I had walked,minä,olin laimentunut,en ollut laimentunut
12565,become diluted,laimentua,You had walked,sinä,olit laimentunut,et ollut laimentunut
12566,become diluted,laimentua,He/she had walked,hän,oli laimentunut,ei ollut laimentunut
12567,become diluted,laimentua,We had walked,me,olimme laimentuneet,emme olleet laimentuneet
12568,become diluted,laimentua,You(plural/repectful) had walked,te,olitte laimentuneet,ette olleet laimentuneet
12569,become diluted,laimentua,They had walked,he,olivat laimentuneet,eivät olleet laimentuneet
12570,become diluted,laimentua,(passive) had walked,passiivi,oli laimennuttu,ei ollut laimennuttu
12571,be diluted,laimeta,,,,
12572,neglect,laiminlyödä,,,,
12573,dilute,laimistaa,,,,
12574,do,laimistua,I am walking,minä,laimistun,en laimistu
12575,do,laimistua,you are walking,sinä,laimistut,et laimistu
12576,do,laimistua,he/she is walking,hän,laimistuu,ei laimistu
12577,do,laimistua,we are walking,me,laimistumme,emme laimistu
12578,do,laimistua,you(plural/respectful) are walking,te,laimistutte,ette laimistu
12579,do,laimistua,they are walking,he,laimistuvat,eivät laimistu
12580,do,laimistua,(passive) walking,passiivi,laimistutaan,ei laimistuta
12581,do,laimistua,I walked,minä,olen laimistunut,en ole laimistunut
12582,do,laimistua,You walked,sinä,olet laimistunut,et ole laimistunut
12583,do,laimistua,he/she walked,hän,on laimistunut,ei ole laimistunut
12584,do,laimistua,we walked,me,olemme laimistuneet,emme ole laimistuneet
12585,do,laimistua,you(plural/respectful) walked,te,olette laimistuneet,ette ole laimistuneet
12586,do,laimistua,they walked,he,ovat laimistuneet,eivät ole laimistuneet
12587,do,laimistua,(passive) walked,passiivi,on laimistuttu,ei ole laimistuttu
12588,do,laimistua,I was walking,minä,laimistuin,en laimistunut
12589,do,laimistua,You were walking,sinä,laimistuit,et laimistunut
12590,do,laimistua,he/she was walking,hän,laimistui,ei laimistunut
12591,do,laimistua,we were walking,me,laimistuimme,emme laimistuneet
12592,do,laimistua,you(plural/respectful) were walking,te,laimistuitte,ette laimistuneet
12593,do,laimistua,they were walking,he,laimistuivat,eivät laimistuneet
12594,do,laimistua,(passive) were walking,passiivi,laimistuttiin,ei laimistuttu
12595,do,laimistua,I had walked,minä,olin laimistunut,en ollut laimistunut
12596,do,laimistua,You had walked,sinä,olit laimistunut,et ollut laimistunut
12597,do,laimistua,He/she had walked,hän,oli laimistunut,ei ollut laimistunut
12598,do,laimistua,We had walked,me,olimme laimistuneet,emme olleet laimistuneet
12599,do,laimistua,You(plural/repectful) had walked,te,olitte laimistuneet,ette olleet laimistuneet
12600,do,laimistua,They had walked,he,olivat laimistuneet,eivät olleet laimistuneet
12601,do,laimistua,(passive) had walked,passiivi,oli laimistuttu,ei ollut laimistuttu
12602,borrow repeatedly,lainailla,,,,
12603,loan,lainata,I am walking,minä,lainaan,en lainaa
12604,loan,lainata,you are walking,sinä,lainaat,et lainaa
12605,loan,lainata,he/she is walking,hän,lainaa,ei lainaa
12606,loan,lainata,we are walking,me,lainaamme,emme lainaa
12607,loan,lainata,you(plural/respectful) are walking,te,lainaatte,ette lainaa
12608,loan,lainata,they are walking,he,lainaavat,eivät lainaa
12609,loan,lainata,(passive) walking,passiivi,lainataan,ei lainata
12610,loan,lainata,I walked,minä,olen lainannut,en ole lainannut
12611,loan,lainata,You walked,sinä,olet lainannut,et ole lainannut
12612,loan,lainata,he/she walked,hän,on lainannut,ei ole lainannut
12613,loan,lainata,we walked,me,olemme lainanneet,emme ole lainanneet
12614,loan,lainata,you(plural/respectful) walked,te,olette lainanneet,ette ole lainanneet
12615,loan,lainata,they walked,he,ovat lainanneet,eivät ole lainanneet
12616,loan,lainata,(passive) walked,passiivi,on lainattu,ei ole lainattu
12617,loan,lainata,I was walking,minä,lainasin,en lainannut
12618,loan,lainata,You were walking,sinä,lainasit,et lainannut
12619,loan,lainata,he/she was walking,hän,lainasi,ei lainannut
12620,loan,lainata,we were walking,me,lainasimme,emme lainanneet
12621,loan,lainata,you(plural/respectful) were walking,te,lainasitte,ette lainanneet
12622,loan,lainata,they were walking,he,lainasivat,eivät lainanneet
12623,loan,lainata,(passive) were walking,passiivi,lainattiin,ei lainattu
12624,loan,lainata,I had walked,minä,olin lainannut,en ollut lainannut
12625,loan,lainata,You had walked,sinä,olit lainannut,et ollut lainannut
12626,loan,lainata,He/she had walked,hän,oli lainannut,ei ollut lainannut
12627,loan,lainata,We had walked,me,olimme lainanneet,emme olleet lainanneet
12628,loan,lainata,You(plural/repectful) had walked,te,olitte lainanneet,ette olleet lainanneet
12629,loan,lainata,They had walked,he,olivat lainanneet,eivät olleet lainanneet
12630,loan,lainata,(passive) had walked,passiivi,oli lainattu,ei ollut lainattu
12631,be loaned,lainautua,I am walking,minä,lainaudun,en lainaudu
12632,be loaned,lainautua,you are walking,sinä,lainaudut,et lainaudu
12633,be loaned,lainautua,he/she is walking,hän,lainautuu,ei lainaudu
12634,be loaned,lainautua,we are walking,me,lainaudumme,emme lainaudu
12635,be loaned,lainautua,you(plural/respectful) are walking,te,lainaudutte,ette lainaudu
12636,be loaned,lainautua,they are walking,he,lainautuvat,eivät lainaudu
12637,be loaned,lainautua,(passive) walking,passiivi,lainaudutaan,ei lainauduta
12638,be loaned,lainautua,I walked,minä,olen lainautunut,en ole lainautunut
12639,be loaned,lainautua,You walked,sinä,olet lainautunut,et ole lainautunut
12640,be loaned,lainautua,he/she walked,hän,on lainautunut,ei ole lainautunut
12641,be loaned,lainautua,we walked,me,olemme lainautuneet,emme ole lainautuneet
12642,be loaned,lainautua,you(plural/respectful) walked,te,olette lainautuneet,ette ole lainautuneet
12643,be loaned,lainautua,they walked,he,ovat lainautuneet,eivät ole lainautuneet
12644,be loaned,lainautua,(passive) walked,passiivi,on lainauduttu,ei ole lainauduttu
12645,be loaned,lainautua,I was walking,minä,lainauduin,en lainautunut
12646,be loaned,lainautua,You were walking,sinä,lainauduit,et lainautunut
12647,be loaned,lainautua,he/she was walking,hän,lainautui,ei lainautunut
12648,be loaned,lainautua,we were walking,me,lainauduimme,emme lainautuneet
12649,be loaned,lainautua,you(plural/respectful) were walking,te,lainauduitte,ette lainautuneet
12650,be loaned,lainautua,they were walking,he,lainautuivat,eivät lainautuneet
12651,be loaned,lainautua,(passive) were walking,passiivi,lainauduttiin,ei lainauduttu
12652,be loaned,lainautua,I had walked,minä,olin lainautunut,en ollut lainautunut
12653,be loaned,lainautua,You had walked,sinä,olit lainautunut,et ollut lainautunut
12654,be loaned,lainautua,He/she had walked,hän,oli lainautunut,ei ollut lainautunut
12655,be loaned,lainautua,We had walked,me,olimme lainautuneet,emme olleet lainautuneet
12656,be loaned,lainautua,You(plural/repectful) had walked,te,olitte lainautuneet,ette olleet lainautuneet
12657,be loaned,lainautua,They had walked,he,olivat lainautuneet,eivät olleet lainautuneet
12658,be loaned,lainautua,(passive) had walked,passiivi,oli lainauduttu,ei ollut lainauduttu
12659,wave,lainehtia,I am walking,minä,lainehdin,en lainehdi
12660,wave,lainehtia,you are walking,sinä,lainehdit,et lainehdi
12661,wave,lainehtia,he/she is walking,hän,lainehtii,ei lainehdi
12662,wave,lainehtia,we are walking,me,lainehdimme,emme lainehdi
12663,wave,lainehtia,you(plural/respectful) are walking,te,lainehditte,ette lainehdi
12664,wave,lainehtia,they are walking,he,lainehtivat,eivät lainehdi
12665,wave,lainehtia,(passive) walking,passiivi,lainehditaan,ei lainehdita
12666,wave,lainehtia,I walked,minä,olen lainehtinut,en ole lainehtinut
12667,wave,lainehtia,You walked,sinä,olet lainehtinut,et ole lainehtinut
12668,wave,lainehtia,he/she walked,hän,on lainehtinut,ei ole lainehtinut
12669,wave,lainehtia,we walked,me,olemme lainehtineet,emme ole lainehtineet
12670,wave,lainehtia,you(plural/respectful) walked,te,olette lainehtineet,ette ole lainehtineet
12671,wave,lainehtia,they walked,he,ovat lainehtineet,eivät ole lainehtineet
12672,wave,lainehtia,(passive) walked,passiivi,on lainehdittu,ei ole lainehdittu
12673,wave,lainehtia,I was walking,minä,lainehdin,en lainehtinut
12674,wave,lainehtia,You were walking,sinä,lainehdit,et lainehtinut
12675,wave,lainehtia,he/she was walking,hän,lainehti,ei lainehtinut
12676,wave,lainehtia,we were walking,me,lainehdimme,emme lainehtineet
12677,wave,lainehtia,you(plural/respectful) were walking,te,lainehditte,ette lainehtineet
12678,wave,lainehtia,they were walking,he,lainehtivat,eivät lainehtineet
12679,wave,lainehtia,(passive) were walking,passiivi,lainehdittiin,ei lainehdittu
12680,wave,lainehtia,I had walked,minä,olin lainehtinut,en ollut lainehtinut
12681,wave,lainehtia,You had walked,sinä,olit lainehtinut,et ollut lainehtinut
12682,wave,lainehtia,He/she had walked,hän,oli lainehtinut,ei ollut lainehtinut
12683,wave,lainehtia,We had walked,me,olimme lainehtineet,emme olleet lainehtineet
12684,wave,lainehtia,You(plural/repectful) had walked,te,olitte lainehtineet,ette olleet lainehtineet
12685,wave,lainehtia,They had walked,he,olivat lainehtineet,eivät olleet lainehtineet
12686,wave,lainehtia,(passive) had walked,passiivi,oli lainehdittu,ei ollut lainehdittu
12687,surf,lainelautailla,,,,
12688,lend,lainoittaa,I am walking,minä,lainoitan,en lainoita
12689,lend,lainoittaa,you are walking,sinä,lainoitat,et lainoita
12690,lend,lainoittaa,he/she is walking,hän,lainoittaa,ei lainoita
12691,lend,lainoittaa,we are walking,me,lainoitamme,emme lainoita
12692,lend,lainoittaa,you(plural/respectful) are walking,te,lainoitatte,ette lainoita
12693,lend,lainoittaa,they are walking,he,lainoittavat,eivät lainoita
12694,lend,lainoittaa,(passive) walking,passiivi,lainoitetaan,ei lainoiteta
12695,lend,lainoittaa,I walked,minä,olen lainoittanut,en ole lainoittanut
12696,lend,lainoittaa,You walked,sinä,olet lainoittanut,et ole lainoittanut
12697,lend,lainoittaa,he/she walked,hän,on lainoittanut,ei ole lainoittanut
12698,lend,lainoittaa,we walked,me,olemme lainoittaneet,emme ole lainoittaneet
12699,lend,lainoittaa,you(plural/respectful) walked,te,olette lainoittaneet,ette ole lainoittaneet
12700,lend,lainoittaa,they walked,he,ovat lainoittaneet,eivät ole lainoittaneet
12701,lend,lainoittaa,(passive) walked,passiivi,on lainoitettu,ei ole lainoitettu
12702,lend,lainoittaa,I was walking,minä,lainoitin,en lainoittanut
12703,lend,lainoittaa,You were walking,sinä,lainoitit,et lainoittanut
12704,lend,lainoittaa,he/she was walking,hän,lainoitti,ei lainoittanut
12705,lend,lainoittaa,we were walking,me,lainoitimme,emme lainoittaneet
12706,lend,lainoittaa,you(plural/respectful) were walking,te,lainoititte,ette lainoittaneet
12707,lend,lainoittaa,they were walking,he,lainoittivat,eivät lainoittaneet
12708,lend,lainoittaa,(passive) were walking,passiivi,lainoitettiin,ei lainoitettu
12709,lend,lainoittaa,I had walked,minä,olin lainoittanut,en ollut lainoittanut
12710,lend,lainoittaa,You had walked,sinä,olit lainoittanut,et ollut lainoittanut
12711,lend,lainoittaa,He/she had walked,hän,oli lainoittanut,ei ollut lainoittanut
12712,lend,lainoittaa,We had walked,me,olimme lainoittaneet,emme olleet lainoittaneet
12713,lend,lainoittaa,You(plural/repectful) had walked,te,olitte lainoittaneet,ette olleet lainoittaneet
12714,lend,lainoittaa,They had walked,he,olivat lainoittaneet,eivät olleet lainoittaneet
12715,lend,lainoittaa,(passive) had walked,passiivi,oli lainoitettu,ei ollut lainoitettu
12716,become lazy,laiskiintua,I am walking,minä,laiskiinnun,en laiskiinnu
12717,become lazy,laiskiintua,you are walking,sinä,laiskiinnut,et laiskiinnu
12718,become lazy,laiskiintua,he/she is walking,hän,laiskiintuu,ei laiskiinnu
12719,become lazy,laiskiintua,we are walking,me,laiskiinnumme,emme laiskiinnu
12720,become lazy,laiskiintua,you(plural/respectful) are walking,te,laiskiinnutte,ette laiskiinnu
12721,become lazy,laiskiintua,they are walking,he,laiskiintuvat,eivät laiskiinnu
12722,become lazy,laiskiintua,(passive) walking,passiivi,laiskiinnutaan,ei laiskiinnuta
12723,become lazy,laiskiintua,I walked,minä,olen laiskiintunut,en ole laiskiintunut
12724,become lazy,laiskiintua,You walked,sinä,olet laiskiintunut,et ole laiskiintunut
12725,become lazy,laiskiintua,he/she walked,hän,on laiskiintunut,ei ole laiskiintunut
12726,become lazy,laiskiintua,we walked,me,olemme laiskiintuneet,emme ole laiskiintuneet
12727,become lazy,laiskiintua,you(plural/respectful) walked,te,olette laiskiintuneet,ette ole laiskiintuneet
12728,become lazy,laiskiintua,they walked,he,ovat laiskiintuneet,eivät ole laiskiintuneet
12729,become lazy,laiskiintua,(passive) walked,passiivi,on laiskiinnuttu,ei ole laiskiinnuttu
12730,become lazy,laiskiintua,I was walking,minä,laiskiinnuin,en laiskiintunut
12731,become lazy,laiskiintua,You were walking,sinä,laiskiinnuit,et laiskiintunut
12732,become lazy,laiskiintua,he/she was walking,hän,laiskiintui,ei laiskiintunut
12733,become lazy,laiskiintua,we were walking,me,laiskiinnuimme,emme laiskiintuneet
12734,become lazy,laiskiintua,you(plural/respectful) were walking,te,laiskiinnuitte,ette laiskiintuneet
12735,become lazy,laiskiintua,they were walking,he,laiskiintuivat,eivät laiskiintuneet
12736,become lazy,laiskiintua,(passive) were walking,passiivi,laiskiinnuttiin,ei laiskiinnuttu
12737,become lazy,laiskiintua,I had walked,minä,olin laiskiintunut,en ollut laiskiintunut
12738,become lazy,laiskiintua,You had walked,sinä,olit laiskiintunut,et ollut laiskiintunut
12739,become lazy,laiskiintua,He/she had walked,hän,oli laiskiintunut,ei ollut laiskiintunut
12740,become lazy,laiskiintua,We had walked,me,olimme laiskiintuneet,emme olleet laiskiintuneet
12741,become lazy,laiskiintua,You(plural/repectful) had walked,te,olitte laiskiintuneet,ette olleet laiskiintuneet
12742,become lazy,laiskiintua,They had walked,he,olivat laiskiintuneet,eivät olleet laiskiintuneet
12743,become lazy,laiskiintua,(passive) had walked,passiivi,oli laiskiinnuttu,ei ollut laiskiinnuttu
12744,make lazy,laiskistaa,I am walking,minä,laiskistan,en laiskista
12745,make lazy,laiskistaa,you are walking,sinä,laiskistat,et laiskista
12746,make lazy,laiskistaa,he/she is walking,hän,laiskistaa,ei laiskista
12747,make lazy,laiskistaa,we are walking,me,laiskistamme,emme laiskista
12748,make lazy,laiskistaa,you(plural/respectful) are walking,te,laiskistatte,ette laiskista
12749,make lazy,laiskistaa,they are walking,he,laiskistavat,eivät laiskista
12750,make lazy,laiskistaa,(passive) walking,passiivi,laiskistetaan,ei laiskisteta
12751,make lazy,laiskistaa,I walked,minä,olen laiskistanut,en ole laiskistanut
12752,make lazy,laiskistaa,You walked,sinä,olet laiskistanut,et ole laiskistanut
12753,make lazy,laiskistaa,he/she walked,hän,on laiskistanut,ei ole laiskistanut
12754,make lazy,laiskistaa,we walked,me,olemme laiskistaneet,emme ole laiskistaneet
12755,make lazy,laiskistaa,you(plural/respectful) walked,te,olette laiskistaneet,ette ole laiskistaneet
12756,make lazy,laiskistaa,they walked,he,ovat laiskistaneet,eivät ole laiskistaneet
12757,make lazy,laiskistaa,(passive) walked,passiivi,on laiskistettu,ei ole laiskistettu
12758,make lazy,laiskistaa,I was walking,minä,laiskistin,en laiskistanut
12759,make lazy,laiskistaa,You were walking,sinä,laiskistit,et laiskistanut
12760,make lazy,laiskistaa,he/she was walking,hän,laiskisti,ei laiskistanut
12761,make lazy,laiskistaa,we were walking,me,laiskistimme,emme laiskistaneet
12762,make lazy,laiskistaa,you(plural/respectful) were walking,te,laiskistitte,ette laiskistaneet
12763,make lazy,laiskistaa,they were walking,he,laiskistivat,eivät laiskistaneet
12764,make lazy,laiskistaa,(passive) were walking,passiivi,laiskistettiin,ei laiskistettu
12765,make lazy,laiskistaa,I had walked,minä,olin laiskistanut,en ollut laiskistanut
12766,make lazy,laiskistaa,You had walked,sinä,olit laiskistanut,et ollut laiskistanut
12767,make lazy,laiskistaa,He/she had walked,hän,oli laiskistanut,ei ollut laiskistanut
12768,make lazy,laiskistaa,We had walked,me,olimme laiskistaneet,emme olleet laiskistaneet
12769,make lazy,laiskistaa,You(plural/repectful) had walked,te,olitte laiskistaneet,ette olleet laiskistaneet
12770,make lazy,laiskistaa,They had walked,he,olivat laiskistaneet,eivät olleet laiskistaneet
12771,make lazy,laiskistaa,(passive) had walked,passiivi,oli laiskistettu,ei ollut laiskistettu
12772,become lazylazier,laiskistua,I am walking,minä,laiskistun,en laiskistu
12773,become lazylazier,laiskistua,you are walking,sinä,laiskistut,et laiskistu
12774,become lazylazier,laiskistua,he/she is walking,hän,laiskistuu,ei laiskistu
12775,become lazylazier,laiskistua,we are walking,me,laiskistumme,emme laiskistu
12776,become lazylazier,laiskistua,you(plural/respectful) are walking,te,laiskistutte,ette laiskistu
12777,become lazylazier,laiskistua,they are walking,he,laiskistuvat,eivät laiskistu
12778,become lazylazier,laiskistua,(passive) walking,passiivi,laiskistutaan,ei laiskistuta
12779,become lazylazier,laiskistua,I walked,minä,olen laiskistunut,en ole laiskistunut
12780,become lazylazier,laiskistua,You walked,sinä,olet laiskistunut,et ole laiskistunut
12781,become lazylazier,laiskistua,he/she walked,hän,on laiskistunut,ei ole laiskistunut
12782,become lazylazier,laiskistua,we walked,me,olemme laiskistuneet,emme ole laiskistuneet
12783,become lazylazier,laiskistua,you(plural/respectful) walked,te,olette laiskistuneet,ette ole laiskistuneet
12784,become lazylazier,laiskistua,they walked,he,ovat laiskistuneet,eivät ole laiskistuneet
12785,become lazylazier,laiskistua,(passive) walked,passiivi,on laiskistuttu,ei ole laiskistuttu
12786,become lazylazier,laiskistua,I was walking,minä,laiskistuin,en laiskistunut
12787,become lazylazier,laiskistua,You were walking,sinä,laiskistuit,et laiskistunut
12788,become lazylazier,laiskistua,he/she was walking,hän,laiskistui,ei laiskistunut
12789,become lazylazier,laiskistua,we were walking,me,laiskistuimme,emme laiskistuneet
12790,become lazylazier,laiskistua,you(plural/respectful) were walking,te,laiskistuitte,ette laiskistuneet
12791,become lazylazier,laiskistua,they were walking,he,laiskistuivat,eivät laiskistuneet
12792,become lazylazier,laiskistua,(passive) were walking,passiivi,laiskistuttiin,ei laiskistuttu
12793,become lazylazier,laiskistua,I had walked,minä,olin laiskistunut,en ollut laiskistunut
12794,become lazylazier,laiskistua,You had walked,sinä,olit laiskistunut,et ollut laiskistunut
12795,become lazylazier,laiskistua,He/she had walked,hän,oli laiskistunut,ei ollut laiskistunut
12796,become lazylazier,laiskistua,We had walked,me,olimme laiskistuneet,emme olleet laiskistuneet
12797,become lazylazier,laiskistua,You(plural/repectful) had walked,te,olitte laiskistuneet,ette olleet laiskistuneet
12798,become lazylazier,laiskistua,They had walked,he,olivat laiskistuneet,eivät olleet laiskistuneet
12799,become lazylazier,laiskistua,(passive) had walked,passiivi,oli laiskistuttu,ei ollut laiskistuttu
12800,loll,laiskotella,I am walking,minä,laiskottelen,en laiskottele
12801,loll,laiskotella,you are walking,sinä,laiskottelet,et laiskottele
12802,loll,laiskotella,he/she is walking,hän,laiskottelee,ei laiskottele
12803,loll,laiskotella,we are walking,me,laiskottelemme,emme laiskottele
12804,loll,laiskotella,you(plural/respectful) are walking,te,laiskottelette,ette laiskottele
12805,loll,laiskotella,they are walking,he,laiskottelevat,eivät laiskottele
12806,loll,laiskotella,(passive) walking,passiivi,laiskotellaan,ei laiskotella
12807,loll,laiskotella,I walked,minä,olen laiskotellut,en ole laiskotellut
12808,loll,laiskotella,You walked,sinä,olet laiskotellut,et ole laiskotellut
12809,loll,laiskotella,he/she walked,hän,on laiskotellut,ei ole laiskotellut
12810,loll,laiskotella,we walked,me,olemme laiskotelleet,emme ole laiskotelleet
12811,loll,laiskotella,you(plural/respectful) walked,te,olette laiskotelleet,ette ole laiskotelleet
12812,loll,laiskotella,they walked,he,ovat laiskotelleet,eivät ole laiskotelleet
12813,loll,laiskotella,(passive) walked,passiivi,on laiskoteltu,ei ole laiskoteltu
12814,loll,laiskotella,I was walking,minä,laiskottelin,en laiskotellut
12815,loll,laiskotella,You were walking,sinä,laiskottelit,et laiskotellut
12816,loll,laiskotella,he/she was walking,hän,laiskotteli,ei laiskotellut
12817,loll,laiskotella,we were walking,me,laiskottelimme,emme laiskotelleet
12818,loll,laiskotella,you(plural/respectful) were walking,te,laiskottelitte,ette laiskotelleet
12819,loll,laiskotella,they were walking,he,laiskottelivat,eivät laiskotelleet
12820,loll,laiskotella,(passive) were walking,passiivi,laiskoteltiin,ei laiskoteltu
