,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
13493,enjoy,nautiskella,we are walking,me,nautiskelemme,emme nautiskele
13494,enjoy,nautiskella,you(plural/respectful) are walking,te,nautiskelette,ette nautiskele
13495,enjoy,nautiskella,they are walking,he,nautiskelevat,eivät nautiskele
13496,enjoy,nautiskella,(passive) walking,passiivi,nautiskellaan,ei nautiskella
13497,enjoy,nautiskella,I walked,minä,olen nautiskellut,en ole nautiskellut
13498,enjoy,nautiskella,You walked,sinä,olet nautiskellut,et ole nautiskellut
13499,enjoy,nautiskella,he/she walked,hän,on nautiskellut,ei ole nautiskellut
13500,enjoy,nautiskella,we walked,me,olemme nautiskelleet,emme ole nautiskelleet
13501,enjoy,nautiskella,you(plural/respectful) walked,te,olette nautiskelleet,ette ole nautiskelleet
13502,enjoy,nautiskella,they walked,he,ovat nautiskelleet,eivät ole nautiskelleet
13503,enjoy,nautiskella,(passive) walked,passiivi,on nautiskeltu,ei ole nautiskeltu
13504,enjoy,nautiskella,I was walking,minä,nautiskelin,en nautiskellut
13505,enjoy,nautiskella,You were walking,sinä,nautiskelit,et nautiskellut
13506,enjoy,nautiskella,he/she was walking,hän,nautiskeli,ei nautiskellut
13507,enjoy,nautiskella,we were walking,me,nautiskelimme,emme nautiskelleet
13508,enjoy,nautiskella,you(plural/respectful) were walking,te,nautiskelitte,ette nautiskelleet
13509,enjoy,nautiskella,they were walking,he,nautiskelivat,eivät nautiskelleet
13510,enjoy,nautiskella,(passive) were walking,passiivi,nautiskeltiin,ei nautiskeltu
13511,enjoy,nautiskella,I had walked,minä,olin nautiskellut,en ollut nautiskellut
13512,enjoy,nautiskella,You had walked,sinä,olit nautiskellut,et ollut nautiskellut
13513,enjoy,nautiskella,He/she had walked,hän,oli nautiskellut,ei ollut nautiskellut
13514,enjoy,nautiskella,We had walked,me,olimme nautiskelleet,emme olleet nautiskelleet
13515,enjoy,nautiskella,You(plural/repectful) had walked,te,olitte nautiskelleet,ette olleet nautiskelleet
13516,enjoy,nautiskella,They had walked,he,olivat nautiskelleet,eivät olleet nautiskelleet
13517,enjoy,nautiskella,(passive) had walked,passiivi,oli nautiskeltu,ei ollut nautiskeltu
13518,enjoy,nauttia,I am walking,minä,nautin,en nauti
13519,enjoy,nauttia,you are walking,sinä,nautit,et nauti
13520,enjoy,nauttia,he/she is walking,hän,nauttii,ei nauti
13521,enjoy,nauttia,we are walking,me,nautimme,emme nauti
13522,enjoy,nauttia,you(plural/respectful) are walking,te,nautitte,ette nauti
13523,enjoy,nauttia,they are walking,he,nauttivat,eivät nauti
13524,enjoy,nauttia,(passive) walking,passiivi,nautitaan,ei nautita
13525,enjoy,nauttia,I walked,minä,olen nauttinut,en ole nauttinut
13526,enjoy,nauttia,You walked,sinä,olet nauttinut,et ole nauttinut
13527,enjoy,nauttia,he/she walked,hän,on nauttinut,ei ole nauttinut
13528,enjoy,nauttia,we walked,me,olemme nauttineet,emme ole nauttineet
13529,enjoy,nauttia,you(plural/respectful) walked,te,olette nauttineet,ette ole nauttineet
13530,enjoy,nauttia,they walked,he,ovat nauttineet,eivät ole nauttineet
13531,enjoy,nauttia,(passive) walked,passiivi,on nautittu,ei ole nautittu
13532,enjoy,nauttia,I was walking,minä,nautin,en nauttinut
13533,enjoy,nauttia,You were walking,sinä,nautit,et nauttinut
13534,enjoy,nauttia,he/she was walking,hän,nautti,ei nauttinut
13535,enjoy,nauttia,we were walking,me,nautimme,emme nauttineet
13536,enjoy,nauttia,you(plural/respectful) were walking,te,nautitte,ette nauttineet
13537,enjoy,nauttia,they were walking,he,nauttivat,eivät nauttineet
13538,enjoy,nauttia,(passive) were walking,passiivi,nautittiin,ei nautittu
13539,enjoy,nauttia,I had walked,minä,olin nauttinut,en ollut nauttinut
13540,enjoy,nauttia,You had walked,sinä,olit nauttinut,et ollut nauttinut
13541,enjoy,nauttia,He/she had walked,hän,oli nauttinut,ei ollut nauttinut
13542,enjoy,nauttia,We had walked,me,olimme nauttineet,emme olleet nauttineet
13543,enjoy,nauttia,You(plural/repectful) had walked,te,olitte nauttineet,ette olleet nauttineet
13544,enjoy,nauttia,They had walked,he,olivat nauttineet,eivät olleet nauttineet
13545,enjoy,nauttia,(passive) had walked,passiivi,oli nautittu,ei ollut nautittu
13546,grow stronger,navakoitua,I am walking,minä,navakoidun,en navakoidu
13547,grow stronger,navakoitua,you are walking,sinä,navakoidut,et navakoidu
13548,grow stronger,navakoitua,he/she is walking,hän,navakoituu,ei navakoidu
13549,grow stronger,navakoitua,we are walking,me,navakoidumme,emme navakoidu
13550,grow stronger,navakoitua,you(plural/respectful) are walking,te,navakoidutte,ette navakoidu
13551,grow stronger,navakoitua,they are walking,he,navakoituvat,eivät navakoidu
13552,grow stronger,navakoitua,(passive) walking,passiivi,navakoidutaan,ei navakoiduta
13553,grow stronger,navakoitua,I walked,minä,olen navakoitunut,en ole navakoitunut
13554,grow stronger,navakoitua,You walked,sinä,olet navakoitunut,et ole navakoitunut
13555,grow stronger,navakoitua,he/she walked,hän,on navakoitunut,ei ole navakoitunut
13556,grow stronger,navakoitua,we walked,me,olemme navakoituneet,emme ole navakoituneet
13557,grow stronger,navakoitua,you(plural/respectful) walked,te,olette navakoituneet,ette ole navakoituneet
13558,grow stronger,navakoitua,they walked,he,ovat navakoituneet,eivät ole navakoituneet
13559,grow stronger,navakoitua,(passive) walked,passiivi,on navakoiduttu,ei ole navakoiduttu
13560,grow stronger,navakoitua,I was walking,minä,navakoiduin,en navakoitunut
13561,grow stronger,navakoitua,You were walking,sinä,navakoiduit,et navakoitunut
13562,grow stronger,navakoitua,he/she was walking,hän,navakoitui,ei navakoitunut
13563,grow stronger,navakoitua,we were walking,me,navakoiduimme,emme navakoituneet
13564,grow stronger,navakoitua,you(plural/respectful) were walking,te,navakoiduitte,ette navakoituneet
13565,grow stronger,navakoitua,they were walking,he,navakoituivat,eivät navakoituneet
13566,grow stronger,navakoitua,(passive) were walking,passiivi,navakoiduttiin,ei navakoiduttu
13567,grow stronger,navakoitua,I had walked,minä,olin navakoitunut,en ollut navakoitunut
13568,grow stronger,navakoitua,You had walked,sinä,olit navakoitunut,et ollut navakoitunut
13569,grow stronger,navakoitua,He/she had walked,hän,oli navakoitunut,ei ollut navakoitunut
13570,grow stronger,navakoitua,We had walked,me,olimme navakoituneet,emme olleet navakoituneet
13571,grow stronger,navakoitua,You(plural/repectful) had walked,te,olitte navakoituneet,ette olleet navakoituneet
13572,grow stronger,navakoitua,They had walked,he,olivat navakoituneet,eivät olleet navakoituneet
13573,grow stronger,navakoitua,(passive) had walked,passiivi,oli navakoiduttu,ei ollut navakoiduttu
13574,navigate,navigoida,,,,
13575,neglect,negligoida,,,,
13576,use the address miss,neiditellä,,,,
13577,undergo necrosis,nekrotisoitua,I am walking,minä,nekrotisoidun,en nekrotisoidu
13578,undergo necrosis,nekrotisoitua,you are walking,sinä,nekrotisoidut,et nekrotisoidu
13579,undergo necrosis,nekrotisoitua,he/she is walking,hän,nekrotisoituu,ei nekrotisoidu
13580,undergo necrosis,nekrotisoitua,we are walking,me,nekrotisoidumme,emme nekrotisoidu
13581,undergo necrosis,nekrotisoitua,you(plural/respectful) are walking,te,nekrotisoidutte,ette nekrotisoidu
13582,undergo necrosis,nekrotisoitua,they are walking,he,nekrotisoituvat,eivät nekrotisoidu
13583,undergo necrosis,nekrotisoitua,(passive) walking,passiivi,nekrotisoidutaan,ei nekrotisoiduta
13584,undergo necrosis,nekrotisoitua,I walked,minä,olen nekrotisoitunut,en ole nekrotisoitunut
13585,undergo necrosis,nekrotisoitua,You walked,sinä,olet nekrotisoitunut,et ole nekrotisoitunut
13586,undergo necrosis,nekrotisoitua,he/she walked,hän,on nekrotisoitunut,ei ole nekrotisoitunut
13587,undergo necrosis,nekrotisoitua,we walked,me,olemme nekrotisoituneet,emme ole nekrotisoituneet
13588,undergo necrosis,nekrotisoitua,you(plural/respectful) walked,te,olette nekrotisoituneet,ette ole nekrotisoituneet
13589,undergo necrosis,nekrotisoitua,they walked,he,ovat nekrotisoituneet,eivät ole nekrotisoituneet
13590,undergo necrosis,nekrotisoitua,(passive) walked,passiivi,on nekrotisoiduttu,ei ole nekrotisoiduttu
13591,undergo necrosis,nekrotisoitua,I was walking,minä,nekrotisoiduin,en nekrotisoitunut
13592,undergo necrosis,nekrotisoitua,You were walking,sinä,nekrotisoiduit,et nekrotisoitunut
13593,undergo necrosis,nekrotisoitua,he/she was walking,hän,nekrotisoitui,ei nekrotisoitunut
13594,undergo necrosis,nekrotisoitua,we were walking,me,nekrotisoiduimme,emme nekrotisoituneet
13595,undergo necrosis,nekrotisoitua,you(plural/respectful) were walking,te,nekrotisoiduitte,ette nekrotisoituneet
13596,undergo necrosis,nekrotisoitua,they were walking,he,nekrotisoituivat,eivät nekrotisoituneet
13597,undergo necrosis,nekrotisoitua,(passive) were walking,passiivi,nekrotisoiduttiin,ei nekrotisoiduttu
13598,undergo necrosis,nekrotisoitua,I had walked,minä,olin nekrotisoitunut,en ollut nekrotisoitunut
13599,undergo necrosis,nekrotisoitua,You had walked,sinä,olit nekrotisoitunut,et ollut nekrotisoitunut
13600,undergo necrosis,nekrotisoitua,He/she had walked,hän,oli nekrotisoitunut,ei ollut nekrotisoitunut
13601,undergo necrosis,nekrotisoitua,We had walked,me,olimme nekrotisoituneet,emme olleet nekrotisoituneet
13602,undergo necrosis,nekrotisoitua,You(plural/repectful) had walked,te,olitte nekrotisoituneet,ette olleet nekrotisoituneet
13603,undergo necrosis,nekrotisoitua,They had walked,he,olivat nekrotisoituneet,eivät olleet nekrotisoituneet
13604,undergo necrosis,nekrotisoitua,(passive) had walked,passiivi,oli nekrotisoiduttu,ei ollut nekrotisoiduttu
13605,quadruple,nelinkertaistaa,,,,
13606,quadruple,nelinkertaistua,I am walking,minä,nelinkertaistun,en nelinkertaistu
13607,quadruple,nelinkertaistua,you are walking,sinä,nelinkertaistut,et nelinkertaistu
13608,quadruple,nelinkertaistua,he/she is walking,hän,nelinkertaistuu,ei nelinkertaistu
13609,quadruple,nelinkertaistua,we are walking,me,nelinkertaistumme,emme nelinkertaistu
13610,quadruple,nelinkertaistua,you(plural/respectful) are walking,te,nelinkertaistutte,ette nelinkertaistu
13611,quadruple,nelinkertaistua,they are walking,he,nelinkertaistuvat,eivät nelinkertaistu
13612,quadruple,nelinkertaistua,(passive) walking,passiivi,nelinkertaistutaan,ei nelinkertaistuta
13613,quadruple,nelinkertaistua,I walked,minä,olen nelinkertaistunut,en ole nelinkertaistunut
13614,quadruple,nelinkertaistua,You walked,sinä,olet nelinkertaistunut,et ole nelinkertaistunut
13615,quadruple,nelinkertaistua,he/she walked,hän,on nelinkertaistunut,ei ole nelinkertaistunut
13616,quadruple,nelinkertaistua,we walked,me,olemme nelinkertaistuneet,emme ole nelinkertaistuneet
13617,quadruple,nelinkertaistua,you(plural/respectful) walked,te,olette nelinkertaistuneet,ette ole nelinkertaistuneet
13618,quadruple,nelinkertaistua,they walked,he,ovat nelinkertaistuneet,eivät ole nelinkertaistuneet
13619,quadruple,nelinkertaistua,(passive) walked,passiivi,on nelinkertaistuttu,ei ole nelinkertaistuttu
13620,quadruple,nelinkertaistua,I was walking,minä,nelinkertaistuin,en nelinkertaistunut
13621,quadruple,nelinkertaistua,You were walking,sinä,nelinkertaistuit,et nelinkertaistunut
13622,quadruple,nelinkertaistua,he/she was walking,hän,nelinkertaistui,ei nelinkertaistunut
13623,quadruple,nelinkertaistua,we were walking,me,nelinkertaistuimme,emme nelinkertaistuneet
13624,quadruple,nelinkertaistua,you(plural/respectful) were walking,te,nelinkertaistuitte,ette nelinkertaistuneet
13625,quadruple,nelinkertaistua,they were walking,he,nelinkertaistuivat,eivät nelinkertaistuneet
13626,quadruple,nelinkertaistua,(passive) were walking,passiivi,nelinkertaistuttiin,ei nelinkertaistuttu
13627,quadruple,nelinkertaistua,I had walked,minä,olin nelinkertaistunut,en ollut nelinkertaistunut
13628,quadruple,nelinkertaistua,You had walked,sinä,olit nelinkertaistunut,et ollut nelinkertaistunut
13629,quadruple,nelinkertaistua,He/she had walked,hän,oli nelinkertaistunut,ei ollut nelinkertaistunut
13630,quadruple,nelinkertaistua,We had walked,me,olimme nelinkertaistuneet,emme olleet nelinkertaistuneet
13631,quadruple,nelinkertaistua,You(plural/repectful) had walked,te,olitte nelinkertaistuneet,ette olleet nelinkertaistuneet
13632,quadruple,nelinkertaistua,They had walked,he,olivat nelinkertaistuneet,eivät olleet nelinkertaistuneet
13633,quadruple,nelinkertaistua,(passive) had walked,passiivi,oli nelinkertaistuttu,ei ollut nelinkertaistuttu
13634,gallop,nelistää,,,,
13635,square,neliöidä,,,,
13636,furnish,nepittää,,,,
13637,liquefy,nesteyttää,,,,
13638,become liquid,nesteytyä,,,,
13639,net,netota,I am walking,minä,nettoan,en nettoa
13640,net,netota,you are walking,sinä,nettoat,et nettoa
13641,net,netota,he/she is walking,hän,nettoaa,ei nettoa
13642,net,netota,we are walking,me,nettoamme,emme nettoa
13643,net,netota,you(plural/respectful) are walking,te,nettoatte,ette nettoa
13644,net,netota,they are walking,he,nettoavat,eivät nettoa
13645,net,netota,(passive) walking,passiivi,netotaan,ei netota
13646,net,netota,I walked,minä,olen netonnut,en ole netonnut
13647,net,netota,You walked,sinä,olet netonnut,et ole netonnut
13648,net,netota,he/she walked,hän,on netonnut,ei ole netonnut
13649,net,netota,we walked,me,olemme netonneet,emme ole netonneet
13650,net,netota,you(plural/respectful) walked,te,olette netonneet,ette ole netonneet
13651,net,netota,they walked,he,ovat netonneet,eivät ole netonneet
13652,net,netota,(passive) walked,passiivi,on netottu,ei ole netottu
13653,net,netota,I was walking,minä,nettosin,en netonnut
13654,net,netota,You were walking,sinä,nettosit,et netonnut
13655,net,netota,he/she was walking,hän,nettosi,ei netonnut
13656,net,netota,we were walking,me,nettosimme,emme netonneet
13657,net,netota,you(plural/respectful) were walking,te,nettositte,ette netonneet
13658,net,netota,they were walking,he,nettosivat,eivät netonneet
13659,net,netota,(passive) were walking,passiivi,netottiin,ei netottu
13660,net,netota,I had walked,minä,olin netonnut,en ollut netonnut
13661,net,netota,You had walked,sinä,olit netonnut,et ollut netonnut
13662,net,netota,He/she had walked,hän,oli netonnut,ei ollut netonnut
13663,net,netota,We had walked,me,olimme netonneet,emme olleet netonneet
13664,net,netota,You(plural/repectful) had walked,te,olitte netonneet,ette olleet netonneet
13665,net,netota,They had walked,he,olivat netonneet,eivät olleet netonneet
13666,net,netota,(passive) had walked,passiivi,oli netottu,ei ollut netottu
13667,knit,neuloa,I am walking,minä,neulon,en neulo
13668,knit,neuloa,you are walking,sinä,neulot,et neulo
13669,knit,neuloa,he/she is walking,hän,neuloo,ei neulo
13670,knit,neuloa,we are walking,me,neulomme,emme neulo
13671,knit,neuloa,you(plural/respectful) are walking,te,neulotte,ette neulo
13672,knit,neuloa,they are walking,he,neulovat,eivät neulo
13673,knit,neuloa,(passive) walking,passiivi,neulotaan,ei neulota
13674,knit,neuloa,I walked,minä,olen neulonut,en ole neulonut
13675,knit,neuloa,You walked,sinä,olet neulonut,et ole neulonut
13676,knit,neuloa,he/she walked,hän,on neulonut,ei ole neulonut
13677,knit,neuloa,we walked,me,olemme neuloneet,emme ole neuloneet
13678,knit,neuloa,you(plural/respectful) walked,te,olette neuloneet,ette ole neuloneet
13679,knit,neuloa,they walked,he,ovat neuloneet,eivät ole neuloneet
13680,knit,neuloa,(passive) walked,passiivi,on neulottu,ei ole neulottu
13681,knit,neuloa,I was walking,minä,neuloin,en neulonut
13682,knit,neuloa,You were walking,sinä,neuloit,et neulonut
13683,knit,neuloa,he/she was walking,hän,neuloi,ei neulonut
13684,knit,neuloa,we were walking,me,neuloimme,emme neuloneet
13685,knit,neuloa,you(plural/respectful) were walking,te,neuloitte,ette neuloneet
13686,knit,neuloa,they were walking,he,neuloivat,eivät neuloneet
13687,knit,neuloa,(passive) were walking,passiivi,neulottiin,ei neulottu
13688,knit,neuloa,I had walked,minä,olin neulonut,en ollut neulonut
13689,knit,neuloa,You had walked,sinä,olit neulonut,et ollut neulonut
13690,knit,neuloa,He/she had walked,hän,oli neulonut,ei ollut neulonut
13691,knit,neuloa,We had walked,me,olimme neuloneet,emme olleet neuloneet
13692,knit,neuloa,You(plural/repectful) had walked,te,olitte neuloneet,ette olleet neuloneet
13693,knit,neuloa,They had walked,he,olivat neuloneet,eivät olleet neuloneet
13694,knit,neuloa,(passive) had walked,passiivi,oli neulottu,ei ollut neulottu
13695,become neurotic,neuroottistua,I am walking,minä,neuroottistun,en neuroottistu
13696,become neurotic,neuroottistua,you are walking,sinä,neuroottistut,et neuroottistu
13697,become neurotic,neuroottistua,he/she is walking,hän,neuroottistuu,ei neuroottistu
13698,become neurotic,neuroottistua,we are walking,me,neuroottistumme,emme neuroottistu
13699,become neurotic,neuroottistua,you(plural/respectful) are walking,te,neuroottistutte,ette neuroottistu
13700,become neurotic,neuroottistua,they are walking,he,neuroottistuvat,eivät neuroottistu
13701,become neurotic,neuroottistua,(passive) walking,passiivi,neuroottistutaan,ei neuroottistuta
13702,become neurotic,neuroottistua,I walked,minä,olen neuroottistunut,en ole neuroottistunut
13703,become neurotic,neuroottistua,You walked,sinä,olet neuroottistunut,et ole neuroottistunut
13704,become neurotic,neuroottistua,he/she walked,hän,on neuroottistunut,ei ole neuroottistunut
13705,become neurotic,neuroottistua,we walked,me,olemme neuroottistuneet,emme ole neuroottistuneet
13706,become neurotic,neuroottistua,you(plural/respectful) walked,te,olette neuroottistuneet,ette ole neuroottistuneet
13707,become neurotic,neuroottistua,they walked,he,ovat neuroottistuneet,eivät ole neuroottistuneet
13708,become neurotic,neuroottistua,(passive) walked,passiivi,on neuroottistuttu,ei ole neuroottistuttu
13709,become neurotic,neuroottistua,I was walking,minä,neuroottistuin,en neuroottistunut
13710,become neurotic,neuroottistua,You were walking,sinä,neuroottistuit,et neuroottistunut
13711,become neurotic,neuroottistua,he/she was walking,hän,neuroottistui,ei neuroottistunut
13712,become neurotic,neuroottistua,we were walking,me,neuroottistuimme,emme neuroottistuneet
13713,become neurotic,neuroottistua,you(plural/respectful) were walking,te,neuroottistuitte,ette neuroottistuneet
13714,become neurotic,neuroottistua,they were walking,he,neuroottistuivat,eivät neuroottistuneet
13715,become neurotic,neuroottistua,(passive) were walking,passiivi,neuroottistuttiin,ei neuroottistuttu
13716,become neurotic,neuroottistua,I had walked,minä,olin neuroottistunut,en ollut neuroottistunut
13717,become neurotic,neuroottistua,You had walked,sinä,olit neuroottistunut,et ollut neuroottistunut
13718,become neurotic,neuroottistua,He/she had walked,hän,oli neuroottistunut,ei ollut neuroottistunut
13719,become neurotic,neuroottistua,We had walked,me,olimme neuroottistuneet,emme olleet neuroottistuneet
13720,become neurotic,neuroottistua,You(plural/repectful) had walked,te,olitte neuroottistuneet,ette olleet neuroottistuneet
13721,become neurotic,neuroottistua,They had walked,he,olivat neuroottistuneet,eivät olleet neuroottistuneet
13722,become neurotic,neuroottistua,(passive) had walked,passiivi,oli neuroottistuttu,ei ollut neuroottistuttu
13723,become neurotic,neurotisoitua,I am walking,minä,neurotisoidun,en neurotisoidu
13724,become neurotic,neurotisoitua,you are walking,sinä,neurotisoidut,et neurotisoidu
13725,become neurotic,neurotisoitua,he/she is walking,hän,neurotisoituu,ei neurotisoidu
13726,become neurotic,neurotisoitua,we are walking,me,neurotisoidumme,emme neurotisoidu
13727,become neurotic,neurotisoitua,you(plural/respectful) are walking,te,neurotisoidutte,ette neurotisoidu
13728,become neurotic,neurotisoitua,they are walking,he,neurotisoituvat,eivät neurotisoidu
13729,become neurotic,neurotisoitua,(passive) walking,passiivi,neurotisoidutaan,ei neurotisoiduta
13730,become neurotic,neurotisoitua,I walked,minä,olen neurotisoitunut,en ole neurotisoitunut
13731,become neurotic,neurotisoitua,You walked,sinä,olet neurotisoitunut,et ole neurotisoitunut
13732,become neurotic,neurotisoitua,he/she walked,hän,on neurotisoitunut,ei ole neurotisoitunut
13733,become neurotic,neurotisoitua,we walked,me,olemme neurotisoituneet,emme ole neurotisoituneet
13734,become neurotic,neurotisoitua,you(plural/respectful) walked,te,olette neurotisoituneet,ette ole neurotisoituneet
13735,become neurotic,neurotisoitua,they walked,he,ovat neurotisoituneet,eivät ole neurotisoituneet
13736,become neurotic,neurotisoitua,(passive) walked,passiivi,on neurotisoiduttu,ei ole neurotisoiduttu
13737,become neurotic,neurotisoitua,I was walking,minä,neurotisoiduin,en neurotisoitunut
13738,become neurotic,neurotisoitua,You were walking,sinä,neurotisoiduit,et neurotisoitunut
13739,become neurotic,neurotisoitua,he/she was walking,hän,neurotisoitui,ei neurotisoitunut
13740,become neurotic,neurotisoitua,we were walking,me,neurotisoiduimme,emme neurotisoituneet
13741,become neurotic,neurotisoitua,you(plural/respectful) were walking,te,neurotisoiduitte,ette neurotisoituneet
13742,become neurotic,neurotisoitua,they were walking,he,neurotisoituivat,eivät neurotisoituneet
13743,become neurotic,neurotisoitua,(passive) were walking,passiivi,neurotisoiduttiin,ei neurotisoiduttu
13744,become neurotic,neurotisoitua,I had walked,minä,olin neurotisoitunut,en ollut neurotisoitunut
13745,become neurotic,neurotisoitua,You had walked,sinä,olit neurotisoitunut,et ollut neurotisoitunut
13746,become neurotic,neurotisoitua,He/she had walked,hän,oli neurotisoitunut,ei ollut neurotisoitunut
13747,become neurotic,neurotisoitua,We had walked,me,olimme neurotisoituneet,emme olleet neurotisoituneet
13748,become neurotic,neurotisoitua,You(plural/repectful) had walked,te,olitte neurotisoituneet,ette olleet neurotisoituneet
13749,become neurotic,neurotisoitua,They had walked,he,olivat neurotisoituneet,eivät olleet neurotisoituneet
13750,become neurotic,neurotisoitua,(passive) had walked,passiivi,oli neurotisoiduttu,ei ollut neurotisoiduttu
13751,do,neutraalistaa,,,,
13752,be neutralized,neutraalistua,I am walking,minä,neutraalistun,en neutraalistu
13753,be neutralized,neutraalistua,you are walking,sinä,neutraalistut,et neutraalistu
13754,be neutralized,neutraalistua,he/she is walking,hän,neutraalistuu,ei neutraalistu
13755,be neutralized,neutraalistua,we are walking,me,neutraalistumme,emme neutraalistu
13756,be neutralized,neutraalistua,you(plural/respectful) are walking,te,neutraalistutte,ette neutraalistu
13757,be neutralized,neutraalistua,they are walking,he,neutraalistuvat,eivät neutraalistu
13758,be neutralized,neutraalistua,(passive) walking,passiivi,neutraalistutaan,ei neutraalistuta
13759,be neutralized,neutraalistua,I walked,minä,olen neutraalistunut,en ole neutraalistunut
13760,be neutralized,neutraalistua,You walked,sinä,olet neutraalistunut,et ole neutraalistunut
13761,be neutralized,neutraalistua,he/she walked,hän,on neutraalistunut,ei ole neutraalistunut
13762,be neutralized,neutraalistua,we walked,me,olemme neutraalistuneet,emme ole neutraalistuneet
13763,be neutralized,neutraalistua,you(plural/respectful) walked,te,olette neutraalistuneet,ette ole neutraalistuneet
13764,be neutralized,neutraalistua,they walked,he,ovat neutraalistuneet,eivät ole neutraalistuneet
13765,be neutralized,neutraalistua,(passive) walked,passiivi,on neutraalistuttu,ei ole neutraalistuttu
13766,be neutralized,neutraalistua,I was walking,minä,neutraalistuin,en neutraalistunut
13767,be neutralized,neutraalistua,You were walking,sinä,neutraalistuit,et neutraalistunut
13768,be neutralized,neutraalistua,he/she was walking,hän,neutraalistui,ei neutraalistunut
13769,be neutralized,neutraalistua,we were walking,me,neutraalistuimme,emme neutraalistuneet
13770,be neutralized,neutraalistua,you(plural/respectful) were walking,te,neutraalistuitte,ette neutraalistuneet
13771,be neutralized,neutraalistua,they were walking,he,neutraalistuivat,eivät neutraalistuneet
13772,be neutralized,neutraalistua,(passive) were walking,passiivi,neutraalistuttiin,ei neutraalistuttu
13773,be neutralized,neutraalistua,I had walked,minä,olin neutraalistunut,en ollut neutraalistunut
13774,be neutralized,neutraalistua,You had walked,sinä,olit neutraalistunut,et ollut neutraalistunut
13775,be neutralized,neutraalistua,He/she had walked,hän,oli neutraalistunut,ei ollut neutraalistunut
13776,be neutralized,neutraalistua,We had walked,me,olimme neutraalistuneet,emme olleet neutraalistuneet
13777,be neutralized,neutraalistua,You(plural/repectful) had walked,te,olitte neutraalistuneet,ette olleet neutraalistuneet
13778,be neutralized,neutraalistua,They had walked,he,olivat neutraalistuneet,eivät olleet neutraalistuneet
13779,be neutralized,neutraalistua,(passive) had walked,passiivi,oli neutraalistuttu,ei ollut neutraalistuttu
13780,do,neutralisoida,I am walking,minä,neutralisoin,en neutralisoi
13781,do,neutralisoida,you are walking,sinä,neutralisoit,et neutralisoi
13782,do,neutralisoida,he/she is walking,hän,neutralisoi,ei neutralisoi
13783,do,neutralisoida,we are walking,me,neutralisoimme,emme neutralisoi
13784,do,neutralisoida,you(plural/respectful) are walking,te,neutralisoitte,ette neutralisoi
13785,do,neutralisoida,they are walking,he,neutralisoivat,eivät neutralisoi
13786,do,neutralisoida,(passive) walking,passiivi,neutralisoidaan,ei neutralisoida
13787,do,neutralisoida,I walked,minä,olen neutralisoinut,en ole neutralisoinut
13788,do,neutralisoida,You walked,sinä,olet neutralisoinut,et ole neutralisoinut
13789,do,neutralisoida,he/she walked,hän,on neutralisoinut,ei ole neutralisoinut
13790,do,neutralisoida,we walked,me,olemme neutralisoineet,emme ole neutralisoineet
13791,do,neutralisoida,you(plural/respectful) walked,te,olette neutralisoineet,ette ole neutralisoineet
13792,do,neutralisoida,they walked,he,ovat neutralisoineet,eivät ole neutralisoineet
13793,do,neutralisoida,(passive) walked,passiivi,on neutralisoitu,ei ole neutralisoitu
13794,do,neutralisoida,I was walking,minä,neutralisoin,en neutralisoinut
13795,do,neutralisoida,You were walking,sinä,neutralisoit,et neutralisoinut
13796,do,neutralisoida,he/she was walking,hän,neutralisoi,ei neutralisoinut
13797,do,neutralisoida,we were walking,me,neutralisoimme,emme neutralisoineet
13798,do,neutralisoida,you(plural/respectful) were walking,te,neutralisoitte,ette neutralisoineet
13799,do,neutralisoida,they were walking,he,neutralisoivat,eivät neutralisoineet
13800,do,neutralisoida,(passive) were walking,passiivi,neutralisoitiin,ei neutralisoitu
13801,do,neutralisoida,I had walked,minä,olin neutralisoinut,en ollut neutralisoinut
13802,do,neutralisoida,You had walked,sinä,olit neutralisoinut,et ollut neutralisoinut
13803,do,neutralisoida,He/she had walked,hän,oli neutralisoinut,ei ollut neutralisoinut
13804,do,neutralisoida,We had walked,me,olimme neutralisoineet,emme olleet neutralisoineet
13805,do,neutralisoida,You(plural/repectful) had walked,te,olitte neutralisoineet,ette olleet neutralisoineet
13806,do,neutralisoida,They had walked,he,olivat neutralisoineet,eivät olleet neutralisoineet
13807,do,neutralisoida,(passive) had walked,passiivi,oli neutralisoitu,ei ollut neutralisoitu
13808,become neutralized,neutralisoitua,I am walking,minä,neutralisoidun,en neutralisoidu
13809,become neutralized,neutralisoitua,you are walking,sinä,neutralisoidut,et neutralisoidu
13810,become neutralized,neutralisoitua,he/she is walking,hän,neutralisoituu,ei neutralisoidu
13811,become neutralized,neutralisoitua,we are walking,me,neutralisoidumme,emme neutralisoidu
13812,become neutralized,neutralisoitua,you(plural/respectful) are walking,te,neutralisoidutte,ette neutralisoidu
13813,become neutralized,neutralisoitua,they are walking,he,neutralisoituvat,eivät neutralisoidu
13814,become neutralized,neutralisoitua,(passive) walking,passiivi,neutralisoidutaan,ei neutralisoiduta
13815,become neutralized,neutralisoitua,I walked,minä,olen neutralisoitunut,en ole neutralisoitunut
13816,become neutralized,neutralisoitua,You walked,sinä,olet neutralisoitunut,et ole neutralisoitunut
13817,become neutralized,neutralisoitua,he/she walked,hän,on neutralisoitunut,ei ole neutralisoitunut
13818,become neutralized,neutralisoitua,we walked,me,olemme neutralisoituneet,emme ole neutralisoituneet
