,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
12208,guard,vahtia,you(plural/respectful) were walking,te,vahditte,ette vahtineet
12209,guard,vahtia,they were walking,he,vahtivat,eivät vahtineet
12210,guard,vahtia,(passive) were walking,passiivi,vahdittiin,ei vahdittu
12211,guard,vahtia,I had walked,minä,olin vahtinut,en ollut vahtinut
12212,guard,vahtia,You had walked,sinä,olit vahtinut,et ollut vahtinut
12213,guard,vahtia,He/she had walked,hän,oli vahtinut,ei ollut vahtinut
12214,guard,vahtia,We had walked,me,olimme vahtineet,emme olleet vahtineet
12215,guard,vahtia,You(plural/repectful) had walked,te,olitte vahtineet,ette olleet vahtineet
12216,guard,vahtia,They had walked,he,olivat vahtineet,eivät olleet vahtineet
12217,guard,vahtia,(passive) had walked,passiivi,oli vahdittu,ei ollut vahdittu
12218,strengthen,vahventaa,,,,
12219,become stronger,vahventua,,,,
12220,grow stronger,vahveta,I am walking,minä,vahvenen,en vahvene
12221,grow stronger,vahveta,you are walking,sinä,vahvenet,et vahvene
12222,grow stronger,vahveta,he/she is walking,hän,vahvenee,ei vahvene
12223,grow stronger,vahveta,we are walking,me,vahvenemme,emme vahvene
12224,grow stronger,vahveta,you(plural/respectful) are walking,te,vahvenette,ette vahvene
12225,grow stronger,vahveta,they are walking,he,vahvenevat,eivät vahvene
12226,grow stronger,vahveta,(passive) walking,passiivi,vahvetaan,ei vahveta
12227,grow stronger,vahveta,I walked,minä,olen vahvennut,en ole vahvennut
12228,grow stronger,vahveta,You walked,sinä,olet vahvennut,et ole vahvennut
12229,grow stronger,vahveta,he/she walked,hän,on vahvennut,ei ole vahvennut
12230,grow stronger,vahveta,we walked,me,olemme vahvenneet,emme ole vahvenneet
12231,grow stronger,vahveta,you(plural/respectful) walked,te,olette vahvenneet,ette ole vahvenneet
12232,grow stronger,vahveta,they walked,he,ovat vahvenneet,eivät ole vahvenneet
12233,grow stronger,vahveta,(passive) walked,passiivi,on vahvettu,ei ole vahvettu
12234,grow stronger,vahveta,I was walking,minä,vahvenin,en vahvennut
12235,grow stronger,vahveta,You were walking,sinä,vahvenit,et vahvennut
12236,grow stronger,vahveta,he/she was walking,hän,vahveni,ei vahvennut
12237,grow stronger,vahveta,we were walking,me,vahvenimme,emme vahvenneet
12238,grow stronger,vahveta,you(plural/respectful) were walking,te,vahvenitte,ette vahvenneet
12239,grow stronger,vahveta,they were walking,he,vahvenivat,eivät vahvenneet
12240,grow stronger,vahveta,(passive) were walking,passiivi,vahvettiin,ei vahvettu
12241,grow stronger,vahveta,I had walked,minä,olin vahvennut,en ollut vahvennut
12242,grow stronger,vahveta,You had walked,sinä,olit vahvennut,et ollut vahvennut
12243,grow stronger,vahveta,He/she had walked,hän,oli vahvennut,ei ollut vahvennut
12244,grow stronger,vahveta,We had walked,me,olimme vahvenneet,emme olleet vahvenneet
12245,grow stronger,vahveta,You(plural/repectful) had walked,te,olitte vahvenneet,ette olleet vahvenneet
12246,grow stronger,vahveta,They had walked,he,olivat vahvenneet,eivät olleet vahvenneet
12247,grow stronger,vahveta,(passive) had walked,passiivi,oli vahvettu,ei ollut vahvettu
12248,strengthen,vahvistaa,I am walking,minä,vahvistan,en vahvista
12249,strengthen,vahvistaa,you are walking,sinä,vahvistat,et vahvista
12250,strengthen,vahvistaa,he/she is walking,hän,vahvistaa,ei vahvista
12251,strengthen,vahvistaa,we are walking,me,vahvistamme,emme vahvista
12252,strengthen,vahvistaa,you(plural/respectful) are walking,te,vahvistatte,ette vahvista
12253,strengthen,vahvistaa,they are walking,he,vahvistavat,eivät vahvista
12254,strengthen,vahvistaa,(passive) walking,passiivi,vahvistetaan,ei vahvisteta
12255,strengthen,vahvistaa,I walked,minä,olen vahvistanut,en ole vahvistanut
12256,strengthen,vahvistaa,You walked,sinä,olet vahvistanut,et ole vahvistanut
12257,strengthen,vahvistaa,he/she walked,hän,on vahvistanut,ei ole vahvistanut
12258,strengthen,vahvistaa,we walked,me,olemme vahvistaneet,emme ole vahvistaneet
12259,strengthen,vahvistaa,you(plural/respectful) walked,te,olette vahvistaneet,ette ole vahvistaneet
12260,strengthen,vahvistaa,they walked,he,ovat vahvistaneet,eivät ole vahvistaneet
12261,strengthen,vahvistaa,(passive) walked,passiivi,on vahvistettu,ei ole vahvistettu
12262,strengthen,vahvistaa,I was walking,minä,vahvistin,en vahvistanut
12263,strengthen,vahvistaa,You were walking,sinä,vahvistit,et vahvistanut
12264,strengthen,vahvistaa,he/she was walking,hän,vahvisti,ei vahvistanut
12265,strengthen,vahvistaa,we were walking,me,vahvistimme,emme vahvistaneet
12266,strengthen,vahvistaa,you(plural/respectful) were walking,te,vahvistitte,ette vahvistaneet
12267,strengthen,vahvistaa,they were walking,he,vahvistivat,eivät vahvistaneet
12268,strengthen,vahvistaa,(passive) were walking,passiivi,vahvistettiin,ei vahvistettu
12269,strengthen,vahvistaa,I had walked,minä,olin vahvistanut,en ollut vahvistanut
12270,strengthen,vahvistaa,You had walked,sinä,olit vahvistanut,et ollut vahvistanut
12271,strengthen,vahvistaa,He/she had walked,hän,oli vahvistanut,ei ollut vahvistanut
12272,strengthen,vahvistaa,We had walked,me,olimme vahvistaneet,emme olleet vahvistaneet
12273,strengthen,vahvistaa,You(plural/repectful) had walked,te,olitte vahvistaneet,ette olleet vahvistaneet
12274,strengthen,vahvistaa,They had walked,he,olivat vahvistaneet,eivät olleet vahvistaneet
12275,strengthen,vahvistaa,(passive) had walked,passiivi,oli vahvistettu,ei ollut vahvistettu
12276,strengthen,vahvistua,I am walking,minä,vahvistun,en vahvistu
12277,strengthen,vahvistua,you are walking,sinä,vahvistut,et vahvistu
12278,strengthen,vahvistua,he/she is walking,hän,vahvistuu,ei vahvistu
12279,strengthen,vahvistua,we are walking,me,vahvistumme,emme vahvistu
12280,strengthen,vahvistua,you(plural/respectful) are walking,te,vahvistutte,ette vahvistu
12281,strengthen,vahvistua,they are walking,he,vahvistuvat,eivät vahvistu
12282,strengthen,vahvistua,(passive) walking,passiivi,vahvistutaan,ei vahvistuta
12283,strengthen,vahvistua,I walked,minä,olen vahvistunut,en ole vahvistunut
12284,strengthen,vahvistua,You walked,sinä,olet vahvistunut,et ole vahvistunut
12285,strengthen,vahvistua,he/she walked,hän,on vahvistunut,ei ole vahvistunut
12286,strengthen,vahvistua,we walked,me,olemme vahvistuneet,emme ole vahvistuneet
12287,strengthen,vahvistua,you(plural/respectful) walked,te,olette vahvistuneet,ette ole vahvistuneet
12288,strengthen,vahvistua,they walked,he,ovat vahvistuneet,eivät ole vahvistuneet
12289,strengthen,vahvistua,(passive) walked,passiivi,on vahvistuttu,ei ole vahvistuttu
12290,strengthen,vahvistua,I was walking,minä,vahvistuin,en vahvistunut
12291,strengthen,vahvistua,You were walking,sinä,vahvistuit,et vahvistunut
12292,strengthen,vahvistua,he/she was walking,hän,vahvistui,ei vahvistunut
12293,strengthen,vahvistua,we were walking,me,vahvistuimme,emme vahvistuneet
12294,strengthen,vahvistua,you(plural/respectful) were walking,te,vahvistuitte,ette vahvistuneet
12295,strengthen,vahvistua,they were walking,he,vahvistuivat,eivät vahvistuneet
12296,strengthen,vahvistua,(passive) were walking,passiivi,vahvistuttiin,ei vahvistuttu
12297,strengthen,vahvistua,I had walked,minä,olin vahvistunut,en ollut vahvistunut
12298,strengthen,vahvistua,You had walked,sinä,olit vahvistunut,et ollut vahvistunut
12299,strengthen,vahvistua,He/she had walked,hän,oli vahvistunut,ei ollut vahvistunut
12300,strengthen,vahvistua,We had walked,me,olimme vahvistuneet,emme olleet vahvistuneet
12301,strengthen,vahvistua,You(plural/repectful) had walked,te,olitte vahvistuneet,ette olleet vahvistuneet
12302,strengthen,vahvistua,They had walked,he,olivat vahvistuneet,eivät olleet vahvistuneet
12303,strengthen,vahvistua,(passive) had walked,passiivi,oli vahvistuttu,ei ollut vahvistuttu
12304,silence,vaientaa,I am walking,minä,vaiennan,en vaienna
12305,silence,vaientaa,you are walking,sinä,vaiennat,et vaienna
12306,silence,vaientaa,he/she is walking,hän,vaientaa,ei vaienna
12307,silence,vaientaa,we are walking,me,vaiennamme,emme vaienna
12308,silence,vaientaa,you(plural/respectful) are walking,te,vaiennatte,ette vaienna
12309,silence,vaientaa,they are walking,he,vaientavat,eivät vaienna
12310,silence,vaientaa,(passive) walking,passiivi,vaiennetaan,ei vaienneta
12311,silence,vaientaa,I walked,minä,olen vaientanut,en ole vaientanut
12312,silence,vaientaa,You walked,sinä,olet vaientanut,et ole vaientanut
12313,silence,vaientaa,he/she walked,hän,on vaientanut,ei ole vaientanut
12314,silence,vaientaa,we walked,me,olemme vaientaneet,emme ole vaientaneet
12315,silence,vaientaa,you(plural/respectful) walked,te,olette vaientaneet,ette ole vaientaneet
12316,silence,vaientaa,they walked,he,ovat vaientaneet,eivät ole vaientaneet
12317,silence,vaientaa,(passive) walked,passiivi,on vaiennettu,ei ole vaiennettu
12318,silence,vaientaa,I was walking,minä,vaiensin,en vaientanut
12319,silence,vaientaa,You were walking,sinä,vaiensit,et vaientanut
12320,silence,vaientaa,he/she was walking,hän,vaiensi,ei vaientanut
12321,silence,vaientaa,we were walking,me,vaiensimme,emme vaientaneet
12322,silence,vaientaa,you(plural/respectful) were walking,te,vaiensitte,ette vaientaneet
12323,silence,vaientaa,they were walking,he,vaiensivat,eivät vaientaneet
12324,silence,vaientaa,(passive) were walking,passiivi,vaiennettiin,ei vaiennettu
12325,silence,vaientaa,I had walked,minä,olin vaientanut,en ollut vaientanut
12326,silence,vaientaa,You had walked,sinä,olit vaientanut,et ollut vaientanut
12327,silence,vaientaa,He/she had walked,hän,oli vaientanut,ei ollut vaientanut
12328,silence,vaientaa,We had walked,me,olimme vaientaneet,emme olleet vaientaneet
12329,silence,vaientaa,You(plural/repectful) had walked,te,olitte vaientaneet,ette olleet vaientaneet
12330,silence,vaientaa,They had walked,he,olivat vaientaneet,eivät olleet vaientaneet
12331,silence,vaientaa,(passive) had walked,passiivi,oli vaiennettu,ei ollut vaiennettu
12332,fall silent,vaieta,I am walking,minä,vaikenen,en vaikene
12333,fall silent,vaieta,you are walking,sinä,vaikenet,et vaikene
12334,fall silent,vaieta,he/she is walking,hän,vaikenee,ei vaikene
12335,fall silent,vaieta,we are walking,me,vaikenemme,emme vaikene
12336,fall silent,vaieta,you(plural/respectful) are walking,te,vaikenette,ette vaikene
12337,fall silent,vaieta,they are walking,he,vaikenevat,eivät vaikene
12338,fall silent,vaieta,(passive) walking,passiivi,vaietaan,ei vaieta
12339,fall silent,vaieta,I walked,minä,olen vaiennut,en ole vaiennut
12340,fall silent,vaieta,You walked,sinä,olet vaiennut,et ole vaiennut
12341,fall silent,vaieta,he/she walked,hän,on vaiennut,ei ole vaiennut
12342,fall silent,vaieta,we walked,me,olemme vaienneet,emme ole vaienneet
12343,fall silent,vaieta,you(plural/respectful) walked,te,olette vaienneet,ette ole vaienneet
12344,fall silent,vaieta,they walked,he,ovat vaienneet,eivät ole vaienneet
12345,fall silent,vaieta,(passive) walked,passiivi,on vaiettu,ei ole vaiettu
12346,fall silent,vaieta,I was walking,minä,vaikenin,en vaiennut
12347,fall silent,vaieta,You were walking,sinä,vaikenit,et vaiennut
12348,fall silent,vaieta,he/she was walking,hän,vaikeni,ei vaiennut
12349,fall silent,vaieta,we were walking,me,vaikenimme,emme vaienneet
12350,fall silent,vaieta,you(plural/respectful) were walking,te,vaikenitte,ette vaienneet
12351,fall silent,vaieta,they were walking,he,vaikenivat,eivät vaienneet
12352,fall silent,vaieta,(passive) were walking,passiivi,vaiettiin,ei vaiettu
12353,fall silent,vaieta,I had walked,minä,olin vaiennut,en ollut vaiennut
12354,fall silent,vaieta,You had walked,sinä,olit vaiennut,et ollut vaiennut
12355,fall silent,vaieta,He/she had walked,hän,oli vaiennut,ei ollut vaiennut
12356,fall silent,vaieta,We had walked,me,olimme vaienneet,emme olleet vaienneet
12357,fall silent,vaieta,You(plural/repectful) had walked,te,olitte vaienneet,ette olleet vaienneet
12358,fall silent,vaieta,They had walked,he,olivat vaienneet,eivät olleet vaienneet
12359,fall silent,vaieta,(passive) had walked,passiivi,oli vaiettu,ei ollut vaiettu
12360,change repeatedly,vaihdella,I am walking,minä,vaihtelen,en vaihtele
12361,change repeatedly,vaihdella,you are walking,sinä,vaihtelet,et vaihtele
12362,change repeatedly,vaihdella,he/she is walking,hän,vaihtelee,ei vaihtele
12363,change repeatedly,vaihdella,we are walking,me,vaihtelemme,emme vaihtele
12364,change repeatedly,vaihdella,you(plural/respectful) are walking,te,vaihtelette,ette vaihtele
12365,change repeatedly,vaihdella,they are walking,he,vaihtelevat,eivät vaihtele
12366,change repeatedly,vaihdella,(passive) walking,passiivi,vaihdellaan,ei vaihdella
12367,change repeatedly,vaihdella,I walked,minä,olen vaihdellut,en ole vaihdellut
12368,change repeatedly,vaihdella,You walked,sinä,olet vaihdellut,et ole vaihdellut
12369,change repeatedly,vaihdella,he/she walked,hän,on vaihdellut,ei ole vaihdellut
12370,change repeatedly,vaihdella,we walked,me,olemme vaihdelleet,emme ole vaihdelleet
12371,change repeatedly,vaihdella,you(plural/respectful) walked,te,olette vaihdelleet,ette ole vaihdelleet
12372,change repeatedly,vaihdella,they walked,he,ovat vaihdelleet,eivät ole vaihdelleet
12373,change repeatedly,vaihdella,(passive) walked,passiivi,on vaihdeltu,ei ole vaihdeltu
12374,change repeatedly,vaihdella,I was walking,minä,vaihtelin,en vaihdellut
12375,change repeatedly,vaihdella,You were walking,sinä,vaihtelit,et vaihdellut
12376,change repeatedly,vaihdella,he/she was walking,hän,vaihteli,ei vaihdellut
12377,change repeatedly,vaihdella,we were walking,me,vaihtelimme,emme vaihdelleet
12378,change repeatedly,vaihdella,you(plural/respectful) were walking,te,vaihtelitte,ette vaihdelleet
12379,change repeatedly,vaihdella,they were walking,he,vaihtelivat,eivät vaihdelleet
12380,change repeatedly,vaihdella,(passive) were walking,passiivi,vaihdeltiin,ei vaihdeltu
12381,change repeatedly,vaihdella,I had walked,minä,olin vaihdellut,en ollut vaihdellut
12382,change repeatedly,vaihdella,You had walked,sinä,olit vaihdellut,et ollut vaihdellut
12383,change repeatedly,vaihdella,He/she had walked,hän,oli vaihdellut,ei ollut vaihdellut
12384,change repeatedly,vaihdella,We had walked,me,olimme vaihdelleet,emme olleet vaihdelleet
12385,change repeatedly,vaihdella,You(plural/repectful) had walked,te,olitte vaihdelleet,ette olleet vaihdelleet
12386,change repeatedly,vaihdella,They had walked,he,olivat vaihdelleet,eivät olleet vaihdelleet
12387,change repeatedly,vaihdella,(passive) had walked,passiivi,oli vaihdeltu,ei ollut vaihdeltu
12388,skip town,vaihtaa maisemaa,,,,
12389,change,vaihtaa,I am walking,minä,vaihdan,en vaihda
12390,change,vaihtaa,you are walking,sinä,vaihdat,et vaihda
12391,change,vaihtaa,he/she is walking,hän,vaihtaa,ei vaihda
12392,change,vaihtaa,we are walking,me,vaihdamme,emme vaihda
12393,change,vaihtaa,you(plural/respectful) are walking,te,vaihdatte,ette vaihda
12394,change,vaihtaa,they are walking,he,vaihtavat,eivät vaihda
12395,change,vaihtaa,(passive) walking,passiivi,vaihdetaan,ei vaihdeta
12396,change,vaihtaa,I walked,minä,olen vaihtanut,en ole vaihtanut
12397,change,vaihtaa,You walked,sinä,olet vaihtanut,et ole vaihtanut
12398,change,vaihtaa,he/she walked,hän,on vaihtanut,ei ole vaihtanut
12399,change,vaihtaa,we walked,me,olemme vaihtaneet,emme ole vaihtaneet
12400,change,vaihtaa,you(plural/respectful) walked,te,olette vaihtaneet,ette ole vaihtaneet
12401,change,vaihtaa,they walked,he,ovat vaihtaneet,eivät ole vaihtaneet
12402,change,vaihtaa,(passive) walked,passiivi,on vaihdettu,ei ole vaihdettu
12403,change,vaihtaa,I was walking,minä,vaihdoin,en vaihtanut
12404,change,vaihtaa,You were walking,sinä,vaihdoit,et vaihtanut
12405,change,vaihtaa,he/she was walking,hän,vaihtoi,ei vaihtanut
12406,change,vaihtaa,we were walking,me,vaihdoimme,emme vaihtaneet
12407,change,vaihtaa,you(plural/respectful) were walking,te,vaihdoitte,ette vaihtaneet
12408,change,vaihtaa,they were walking,he,vaihtoivat,eivät vaihtaneet
12409,change,vaihtaa,(passive) were walking,passiivi,vaihdettiin,ei vaihdettu
12410,change,vaihtaa,I had walked,minä,olin vaihtanut,en ollut vaihtanut
12411,change,vaihtaa,You had walked,sinä,olit vaihtanut,et ollut vaihtanut
12412,change,vaihtaa,He/she had walked,hän,oli vaihtanut,ei ollut vaihtanut
12413,change,vaihtaa,We had walked,me,olimme vaihtaneet,emme olleet vaihtaneet
12414,change,vaihtaa,You(plural/repectful) had walked,te,olitte vaihtaneet,ette olleet vaihtaneet
12415,change,vaihtaa,They had walked,he,olivat vaihtaneet,eivät olleet vaihtaneet
12416,change,vaihtaa,(passive) had walked,passiivi,oli vaihdettu,ei ollut vaihdettu
12417,become replaced,vaihtua,I am walking,minä,vaihdun,en vaihdu
12418,become replaced,vaihtua,you are walking,sinä,vaihdut,et vaihdu
12419,become replaced,vaihtua,he/she is walking,hän,vaihtuu,ei vaihdu
12420,become replaced,vaihtua,we are walking,me,vaihdumme,emme vaihdu
12421,become replaced,vaihtua,you(plural/respectful) are walking,te,vaihdutte,ette vaihdu
12422,become replaced,vaihtua,they are walking,he,vaihtuvat,eivät vaihdu
12423,become replaced,vaihtua,(passive) walking,passiivi,vaihdutaan,ei vaihduta
12424,become replaced,vaihtua,I walked,minä,olen vaihtunut,en ole vaihtunut
12425,become replaced,vaihtua,You walked,sinä,olet vaihtunut,et ole vaihtunut
12426,become replaced,vaihtua,he/she walked,hän,on vaihtunut,ei ole vaihtunut
12427,become replaced,vaihtua,we walked,me,olemme vaihtuneet,emme ole vaihtuneet
12428,become replaced,vaihtua,you(plural/respectful) walked,te,olette vaihtuneet,ette ole vaihtuneet
12429,become replaced,vaihtua,they walked,he,ovat vaihtuneet,eivät ole vaihtuneet
12430,become replaced,vaihtua,(passive) walked,passiivi,on vaihduttu,ei ole vaihduttu
12431,become replaced,vaihtua,I was walking,minä,vaihduin,en vaihtunut
12432,become replaced,vaihtua,You were walking,sinä,vaihduit,et vaihtunut
12433,become replaced,vaihtua,he/she was walking,hän,vaihtui,ei vaihtunut
12434,become replaced,vaihtua,we were walking,me,vaihduimme,emme vaihtuneet
12435,become replaced,vaihtua,you(plural/respectful) were walking,te,vaihduitte,ette vaihtuneet
12436,become replaced,vaihtua,they were walking,he,vaihtuivat,eivät vaihtuneet
12437,become replaced,vaihtua,(passive) were walking,passiivi,vaihduttiin,ei vaihduttu
12438,become replaced,vaihtua,I had walked,minä,olin vaihtunut,en ollut vaihtunut
12439,become replaced,vaihtua,You had walked,sinä,olit vaihtunut,et ollut vaihtunut
12440,become replaced,vaihtua,He/she had walked,hän,oli vaihtunut,ei ollut vaihtunut
12441,become replaced,vaihtua,We had walked,me,olimme vaihtuneet,emme olleet vaihtuneet
12442,become replaced,vaihtua,You(plural/repectful) had walked,te,olitte vaihtuneet,ette olleet vaihtuneet
12443,become replaced,vaihtua,They had walked,he,olivat vaihtuneet,eivät olleet vaihtuneet
12444,become replaced,vaihtua,(passive) had walked,passiivi,oli vaihduttu,ei ollut vaihduttu
12445,moan,vaikeroida,I am walking,minä,vaikeroin,en vaikeroi
12446,moan,vaikeroida,you are walking,sinä,vaikeroit,et vaikeroi
12447,moan,vaikeroida,he/she is walking,hän,vaikeroi,ei vaikeroi
12448,moan,vaikeroida,we are walking,me,vaikeroimme,emme vaikeroi
12449,moan,vaikeroida,you(plural/respectful) are walking,te,vaikeroitte,ette vaikeroi
12450,moan,vaikeroida,they are walking,he,vaikeroivat,eivät vaikeroi
12451,moan,vaikeroida,(passive) walking,passiivi,vaikeroidaan,ei vaikeroida
12452,moan,vaikeroida,I walked,minä,olen vaikeroinut,en ole vaikeroinut
12453,moan,vaikeroida,You walked,sinä,olet vaikeroinut,et ole vaikeroinut
12454,moan,vaikeroida,he/she walked,hän,on vaikeroinut,ei ole vaikeroinut
12455,moan,vaikeroida,we walked,me,olemme vaikeroineet,emme ole vaikeroineet
12456,moan,vaikeroida,you(plural/respectful) walked,te,olette vaikeroineet,ette ole vaikeroineet
12457,moan,vaikeroida,they walked,he,ovat vaikeroineet,eivät ole vaikeroineet
12458,moan,vaikeroida,(passive) walked,passiivi,on vaikeroitu,ei ole vaikeroitu
12459,moan,vaikeroida,I was walking,minä,vaikeroin,en vaikeroinut
12460,moan,vaikeroida,You were walking,sinä,vaikeroit,et vaikeroinut
12461,moan,vaikeroida,he/she was walking,hän,vaikeroi,ei vaikeroinut
12462,moan,vaikeroida,we were walking,me,vaikeroimme,emme vaikeroineet
12463,moan,vaikeroida,you(plural/respectful) were walking,te,vaikeroitte,ette vaikeroineet
12464,moan,vaikeroida,they were walking,he,vaikeroivat,eivät vaikeroineet
12465,moan,vaikeroida,(passive) were walking,passiivi,vaikeroitiin,ei vaikeroitu
12466,moan,vaikeroida,I had walked,minä,olin vaikeroinut,en ollut vaikeroinut
12467,moan,vaikeroida,You had walked,sinä,olit vaikeroinut,et ollut vaikeroinut
12468,moan,vaikeroida,He/she had walked,hän,oli vaikeroinut,ei ollut vaikeroinut
12469,moan,vaikeroida,We had walked,me,olimme vaikeroineet,emme olleet vaikeroineet
12470,moan,vaikeroida,You(plural/repectful) had walked,te,olitte vaikeroineet,ette olleet vaikeroineet
12471,moan,vaikeroida,They had walked,he,olivat vaikeroineet,eivät olleet vaikeroineet
12472,moan,vaikeroida,(passive) had walked,passiivi,oli vaikeroitu,ei ollut vaikeroitu
12473,wail,vaikertaa,,,,
12474,complicate,vaikeuttaa,I am walking,minä,vaikeutan,en vaikeuta
12475,complicate,vaikeuttaa,you are walking,sinä,vaikeutat,et vaikeuta
12476,complicate,vaikeuttaa,he/she is walking,hän,vaikeuttaa,ei vaikeuta
12477,complicate,vaikeuttaa,we are walking,me,vaikeutamme,emme vaikeuta
12478,complicate,vaikeuttaa,you(plural/respectful) are walking,te,vaikeutatte,ette vaikeuta
12479,complicate,vaikeuttaa,they are walking,he,vaikeuttavat,eivät vaikeuta
12480,complicate,vaikeuttaa,(passive) walking,passiivi,vaikeutetaan,ei vaikeuteta
12481,complicate,vaikeuttaa,I walked,minä,olen vaikeuttanut,en ole vaikeuttanut
12482,complicate,vaikeuttaa,You walked,sinä,olet vaikeuttanut,et ole vaikeuttanut
12483,complicate,vaikeuttaa,he/she walked,hän,on vaikeuttanut,ei ole vaikeuttanut
12484,complicate,vaikeuttaa,we walked,me,olemme vaikeuttaneet,emme ole vaikeuttaneet
12485,complicate,vaikeuttaa,you(plural/respectful) walked,te,olette vaikeuttaneet,ette ole vaikeuttaneet
12486,complicate,vaikeuttaa,they walked,he,ovat vaikeuttaneet,eivät ole vaikeuttaneet
12487,complicate,vaikeuttaa,(passive) walked,passiivi,on vaikeutettu,ei ole vaikeutettu
12488,complicate,vaikeuttaa,I was walking,minä,vaikeutin,en vaikeuttanut
12489,complicate,vaikeuttaa,You were walking,sinä,vaikeutit,et vaikeuttanut
12490,complicate,vaikeuttaa,he/she was walking,hän,vaikeutti,ei vaikeuttanut
12491,complicate,vaikeuttaa,we were walking,me,vaikeutimme,emme vaikeuttaneet
12492,complicate,vaikeuttaa,you(plural/respectful) were walking,te,vaikeutitte,ette vaikeuttaneet
12493,complicate,vaikeuttaa,they were walking,he,vaikeuttivat,eivät vaikeuttaneet
12494,complicate,vaikeuttaa,(passive) were walking,passiivi,vaikeutettiin,ei vaikeutettu
12495,complicate,vaikeuttaa,I had walked,minä,olin vaikeuttanut,en ollut vaikeuttanut
12496,complicate,vaikeuttaa,You had walked,sinä,olit vaikeuttanut,et ollut vaikeuttanut
12497,complicate,vaikeuttaa,He/she had walked,hän,oli vaikeuttanut,ei ollut vaikeuttanut
12498,complicate,vaikeuttaa,We had walked,me,olimme vaikeuttaneet,emme olleet vaikeuttaneet
12499,complicate,vaikeuttaa,You(plural/repectful) had walked,te,olitte vaikeuttaneet,ette olleet vaikeuttaneet
12500,complicate,vaikeuttaa,They had walked,he,olivat vaikeuttaneet,eivät olleet vaikeuttaneet
12501,complicate,vaikeuttaa,(passive) had walked,passiivi,oli vaikeutettu,ei ollut vaikeutettu
12502,do,vaikeutua,I am walking,minä,vaikeudun,en vaikeudu
12503,do,vaikeutua,you are walking,sinä,vaikeudut,et vaikeudu
12504,do,vaikeutua,he/she is walking,hän,vaikeutuu,ei vaikeudu
12505,do,vaikeutua,we are walking,me,vaikeudumme,emme vaikeudu
12506,do,vaikeutua,you(plural/respectful) are walking,te,vaikeudutte,ette vaikeudu
12507,do,vaikeutua,they are walking,he,vaikeutuvat,eivät vaikeudu
12508,do,vaikeutua,(passive) walking,passiivi,vaikeudutaan,ei vaikeuduta
12509,do,vaikeutua,I walked,minä,olen vaikeutunut,en ole vaikeutunut
12510,do,vaikeutua,You walked,sinä,olet vaikeutunut,et ole vaikeutunut
12511,do,vaikeutua,he/she walked,hän,on vaikeutunut,ei ole vaikeutunut
12512,do,vaikeutua,we walked,me,olemme vaikeutuneet,emme ole vaikeutuneet
12513,do,vaikeutua,you(plural/respectful) walked,te,olette vaikeutuneet,ette ole vaikeutuneet
12514,do,vaikeutua,they walked,he,ovat vaikeutuneet,eivät ole vaikeutuneet
12515,do,vaikeutua,(passive) walked,passiivi,on vaikeuduttu,ei ole vaikeuduttu
12516,do,vaikeutua,I was walking,minä,vaikeuduin,en vaikeutunut
12517,do,vaikeutua,You were walking,sinä,vaikeuduit,et vaikeutunut
12518,do,vaikeutua,he/she was walking,hän,vaikeutui,ei vaikeutunut
12519,do,vaikeutua,we were walking,me,vaikeuduimme,emme vaikeutuneet
12520,do,vaikeutua,you(plural/respectful) were walking,te,vaikeuduitte,ette vaikeutuneet
12521,do,vaikeutua,they were walking,he,vaikeutuivat,eivät vaikeutuneet
12522,do,vaikeutua,(passive) were walking,passiivi,vaikeuduttiin,ei vaikeuduttu
12523,do,vaikeutua,I had walked,minä,olin vaikeutunut,en ollut vaikeutunut
12524,do,vaikeutua,You had walked,sinä,olit vaikeutunut,et ollut vaikeutunut
12525,do,vaikeutua,He/she had walked,hän,oli vaikeutunut,ei ollut vaikeutunut
12526,do,vaikeutua,We had walked,me,olimme vaikeutuneet,emme olleet vaikeutuneet
12527,do,vaikeutua,You(plural/repectful) had walked,te,olitte vaikeutuneet,ette olleet vaikeutuneet
12528,do,vaikeutua,They had walked,he,olivat vaikeutuneet,eivät olleet vaikeutuneet
12529,do,vaikeutua,(passive) had walked,passiivi,oli vaikeuduttu,ei ollut vaikeuduttu
12530,have an influence on,vaikuttaa,I am walking,minä,vaikutan,en vaikuta
12531,have an influence on,vaikuttaa,you are walking,sinä,vaikutat,et vaikuta
12532,have an influence on,vaikuttaa,he/she is walking,hän,vaikuttaa,ei vaikuta
12533,have an influence on,vaikuttaa,we are walking,me,vaikutamme,emme vaikuta
12534,have an influence on,vaikuttaa,you(plural/respectful) are walking,te,vaikutatte,ette vaikuta
12535,have an influence on,vaikuttaa,they are walking,he,vaikuttavat,eivät vaikuta
12536,have an influence on,vaikuttaa,(passive) walking,passiivi,vaikutetaan,ei vaikuteta
12537,have an influence on,vaikuttaa,I walked,minä,olen vaikuttanut,en ole vaikuttanut
12538,have an influence on,vaikuttaa,You walked,sinä,olet vaikuttanut,et ole vaikuttanut
12539,have an influence on,vaikuttaa,he/she walked,hän,on vaikuttanut,ei ole vaikuttanut
12540,have an influence on,vaikuttaa,we walked,me,olemme vaikuttaneet,emme ole vaikuttaneet
12541,have an influence on,vaikuttaa,you(plural/respectful) walked,te,olette vaikuttaneet,ette ole vaikuttaneet
12542,have an influence on,vaikuttaa,they walked,he,ovat vaikuttaneet,eivät ole vaikuttaneet
