,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
5756,party,bailata,he/she is walking,hän,bailaa,ei bailaa
5757,party,bailata,we are walking,me,bailaamme,emme bailaa
5758,party,bailata,you(plural/respectful) are walking,te,bailaatte,ette bailaa
5759,party,bailata,they are walking,he,bailaavat,eivät bailaa
5760,party,bailata,(passive) walking,passiivi,bailataan,ei bailata
5761,party,bailata,I walked,minä,olen bailannut,en ole bailannut
5762,party,bailata,You walked,sinä,olet bailannut,et ole bailannut
5763,party,bailata,he/she walked,hän,on bailannut,ei ole bailannut
5764,party,bailata,we walked,me,olemme bailanneet,emme ole bailanneet
5765,party,bailata,you(plural/respectful) walked,te,olette bailanneet,ette ole bailanneet
5766,party,bailata,they walked,he,ovat bailanneet,eivät ole bailanneet
5767,party,bailata,(passive) walked,passiivi,on bailattu,ei ole bailattu
5768,party,bailata,I was walking,minä,bailasin,en bailannut
5769,party,bailata,You were walking,sinä,bailasit,et bailannut
5770,party,bailata,he/she was walking,hän,bailasi,ei bailannut
5771,party,bailata,we were walking,me,bailasimme,emme bailanneet
5772,party,bailata,you(plural/respectful) were walking,te,bailasitte,ette bailanneet
5773,party,bailata,they were walking,he,bailasivat,eivät bailanneet
5774,party,bailata,(passive) were walking,passiivi,bailattiin,ei bailattu
5775,party,bailata,I had walked,minä,olin bailannut,en ollut bailannut
5776,party,bailata,You had walked,sinä,olit bailannut,et ollut bailannut
5777,party,bailata,He/she had walked,hän,oli bailannut,ei ollut bailannut
5778,party,bailata,We had walked,me,olimme bailanneet,emme olleet bailanneet
5779,party,bailata,You(plural/repectful) had walked,te,olitte bailanneet,ette olleet bailanneet
5780,party,bailata,They had walked,he,olivat bailanneet,eivät olleet bailanneet
5781,party,bailata,(passive) had walked,passiivi,oli bailattu,ei ollut bailattu
5782,imitate,baitata,I am walking,minä,baittaan,en baittaa
5783,imitate,baitata,you are walking,sinä,baittaat,et baittaa
5784,imitate,baitata,he/she is walking,hän,baittaa,ei baittaa
5785,imitate,baitata,we are walking,me,baittaamme,emme baittaa
5786,imitate,baitata,you(plural/respectful) are walking,te,baittaatte,ette baittaa
5787,imitate,baitata,they are walking,he,baittaavat,eivät baittaa
5788,imitate,baitata,(passive) walking,passiivi,baitataan,ei baitata
5789,imitate,baitata,I walked,minä,olen baitannut,en ole baitannut
5790,imitate,baitata,You walked,sinä,olet baitannut,et ole baitannut
5791,imitate,baitata,he/she walked,hän,on baitannut,ei ole baitannut
5792,imitate,baitata,we walked,me,olemme baitanneet,emme ole baitanneet
5793,imitate,baitata,you(plural/respectful) walked,te,olette baitanneet,ette ole baitanneet
5794,imitate,baitata,they walked,he,ovat baitanneet,eivät ole baitanneet
5795,imitate,baitata,(passive) walked,passiivi,on baitattu,ei ole baitattu
5796,imitate,baitata,I was walking,minä,baittasin,en baitannut
5797,imitate,baitata,You were walking,sinä,baittasit,et baitannut
5798,imitate,baitata,he/she was walking,hän,baittasi,ei baitannut
5799,imitate,baitata,we were walking,me,baittasimme,emme baitanneet
5800,imitate,baitata,you(plural/respectful) were walking,te,baittasitte,ette baitanneet
5801,imitate,baitata,they were walking,he,baittasivat,eivät baitanneet
5802,imitate,baitata,(passive) were walking,passiivi,baitattiin,ei baitattu
5803,imitate,baitata,I had walked,minä,olin baitannut,en ollut baitannut
5804,imitate,baitata,You had walked,sinä,olit baitannut,et ollut baitannut
5805,imitate,baitata,He/she had walked,hän,oli baitannut,ei ollut baitannut
5806,imitate,baitata,We had walked,me,olimme baitanneet,emme olleet baitanneet
5807,imitate,baitata,You(plural/repectful) had walked,te,olitte baitanneet,ette olleet baitanneet
5808,imitate,baitata,They had walked,he,olivat baitanneet,eivät olleet baitanneet
5809,imitate,baitata,(passive) had walked,passiivi,oli baitattu,ei ollut baitattu
5810,balance,balansoida,,,,
5811,balkanize,balkanisoida,,,,
5812,become balkanized,balkanisoitua,,,,
5813,do,balsamoida,,,,
5814,speak,bamlata,I am walking,minä,bamlaan,en bamlaa
5815,speak,bamlata,you are walking,sinä,bamlaat,et bamlaa
5816,speak,bamlata,he/she is walking,hän,bamlaa,ei bamlaa
5817,speak,bamlata,we are walking,me,bamlaamme,emme bamlaa
5818,speak,bamlata,you(plural/respectful) are walking,te,bamlaatte,ette bamlaa
5819,speak,bamlata,they are walking,he,bamlaavat,eivät bamlaa
5820,speak,bamlata,(passive) walking,passiivi,bamlataan,ei bamlata
5821,speak,bamlata,I walked,minä,olen bamlannut,en ole bamlannut
5822,speak,bamlata,You walked,sinä,olet bamlannut,et ole bamlannut
5823,speak,bamlata,he/she walked,hän,on bamlannut,ei ole bamlannut
5824,speak,bamlata,we walked,me,olemme bamlanneet,emme ole bamlanneet
5825,speak,bamlata,you(plural/respectful) walked,te,olette bamlanneet,ette ole bamlanneet
5826,speak,bamlata,they walked,he,ovat bamlanneet,eivät ole bamlanneet
5827,speak,bamlata,(passive) walked,passiivi,on bamlattu,ei ole bamlattu
5828,speak,bamlata,I was walking,minä,bamlasin,en bamlannut
5829,speak,bamlata,You were walking,sinä,bamlasit,et bamlannut
5830,speak,bamlata,he/she was walking,hän,bamlasi,ei bamlannut
5831,speak,bamlata,we were walking,me,bamlasimme,emme bamlanneet
5832,speak,bamlata,you(plural/respectful) were walking,te,bamlasitte,ette bamlanneet
5833,speak,bamlata,they were walking,he,bamlasivat,eivät bamlanneet
5834,speak,bamlata,(passive) were walking,passiivi,bamlattiin,ei bamlattu
5835,speak,bamlata,I had walked,minä,olin bamlannut,en ollut bamlannut
5836,speak,bamlata,You had walked,sinä,olit bamlannut,et ollut bamlannut
5837,speak,bamlata,He/she had walked,hän,oli bamlannut,ei ollut bamlannut
5838,speak,bamlata,We had walked,me,olimme bamlanneet,emme olleet bamlanneet
5839,speak,bamlata,You(plural/repectful) had walked,te,olitte bamlanneet,ette olleet bamlanneet
5840,speak,bamlata,They had walked,he,olivat bamlanneet,eivät olleet bamlanneet
5841,speak,bamlata,(passive) had walked,passiivi,oli bamlattu,ei ollut bamlattu
5842,banalize,banaalistaa,,,,
5843,become banal,banaalistua,I am walking,minä,banaalistun,en banaalistu
5844,become banal,banaalistua,you are walking,sinä,banaalistut,et banaalistu
5845,become banal,banaalistua,he/she is walking,hän,banaalistuu,ei banaalistu
5846,become banal,banaalistua,we are walking,me,banaalistumme,emme banaalistu
5847,become banal,banaalistua,you(plural/respectful) are walking,te,banaalistutte,ette banaalistu
5848,become banal,banaalistua,they are walking,he,banaalistuvat,eivät banaalistu
5849,become banal,banaalistua,(passive) walking,passiivi,banaalistutaan,ei banaalistuta
5850,become banal,banaalistua,I walked,minä,olen banaalistunut,en ole banaalistunut
5851,become banal,banaalistua,You walked,sinä,olet banaalistunut,et ole banaalistunut
5852,become banal,banaalistua,he/she walked,hän,on banaalistunut,ei ole banaalistunut
5853,become banal,banaalistua,we walked,me,olemme banaalistuneet,emme ole banaalistuneet
5854,become banal,banaalistua,you(plural/respectful) walked,te,olette banaalistuneet,ette ole banaalistuneet
5855,become banal,banaalistua,they walked,he,ovat banaalistuneet,eivät ole banaalistuneet
5856,become banal,banaalistua,(passive) walked,passiivi,on banaalistuttu,ei ole banaalistuttu
5857,become banal,banaalistua,I was walking,minä,banaalistuin,en banaalistunut
5858,become banal,banaalistua,You were walking,sinä,banaalistuit,et banaalistunut
5859,become banal,banaalistua,he/she was walking,hän,banaalistui,ei banaalistunut
5860,become banal,banaalistua,we were walking,me,banaalistuimme,emme banaalistuneet
5861,become banal,banaalistua,you(plural/respectful) were walking,te,banaalistuitte,ette banaalistuneet
5862,become banal,banaalistua,they were walking,he,banaalistuivat,eivät banaalistuneet
5863,become banal,banaalistua,(passive) were walking,passiivi,banaalistuttiin,ei banaalistuttu
5864,become banal,banaalistua,I had walked,minä,olin banaalistunut,en ollut banaalistunut
5865,become banal,banaalistua,You had walked,sinä,olit banaalistunut,et ollut banaalistunut
5866,become banal,banaalistua,He/she had walked,hän,oli banaalistunut,ei ollut banaalistunut
5867,become banal,banaalistua,We had walked,me,olimme banaalistuneet,emme olleet banaalistuneet
5868,become banal,banaalistua,You(plural/repectful) had walked,te,olitte banaalistuneet,ette olleet banaalistuneet
5869,become banal,banaalistua,They had walked,he,olivat banaalistuneet,eivät olleet banaalistuneet
5870,become banal,banaalistua,(passive) had walked,passiivi,oli banaalistuttu,ei ollut banaalistuttu
5871,banalize,banalisoida,I am walking,minä,banalisoin,en banalisoi
5872,banalize,banalisoida,you are walking,sinä,banalisoit,et banalisoi
5873,banalize,banalisoida,he/she is walking,hän,banalisoi,ei banalisoi
5874,banalize,banalisoida,we are walking,me,banalisoimme,emme banalisoi
5875,banalize,banalisoida,you(plural/respectful) are walking,te,banalisoitte,ette banalisoi
5876,banalize,banalisoida,they are walking,he,banalisoivat,eivät banalisoi
5877,banalize,banalisoida,(passive) walking,passiivi,banalisoidaan,ei banalisoida
5878,banalize,banalisoida,I walked,minä,olen banalisoinut,en ole banalisoinut
5879,banalize,banalisoida,You walked,sinä,olet banalisoinut,et ole banalisoinut
5880,banalize,banalisoida,he/she walked,hän,on banalisoinut,ei ole banalisoinut
5881,banalize,banalisoida,we walked,me,olemme banalisoineet,emme ole banalisoineet
5882,banalize,banalisoida,you(plural/respectful) walked,te,olette banalisoineet,ette ole banalisoineet
5883,banalize,banalisoida,they walked,he,ovat banalisoineet,eivät ole banalisoineet
5884,banalize,banalisoida,(passive) walked,passiivi,on banalisoitu,ei ole banalisoitu
5885,banalize,banalisoida,I was walking,minä,banalisoin,en banalisoinut
5886,banalize,banalisoida,You were walking,sinä,banalisoit,et banalisoinut
5887,banalize,banalisoida,he/she was walking,hän,banalisoi,ei banalisoinut
5888,banalize,banalisoida,we were walking,me,banalisoimme,emme banalisoineet
5889,banalize,banalisoida,you(plural/respectful) were walking,te,banalisoitte,ette banalisoineet
5890,banalize,banalisoida,they were walking,he,banalisoivat,eivät banalisoineet
5891,banalize,banalisoida,(passive) were walking,passiivi,banalisoitiin,ei banalisoitu
5892,banalize,banalisoida,I had walked,minä,olin banalisoinut,en ollut banalisoinut
5893,banalize,banalisoida,You had walked,sinä,olit banalisoinut,et ollut banalisoinut
5894,banalize,banalisoida,He/she had walked,hän,oli banalisoinut,ei ollut banalisoinut
5895,banalize,banalisoida,We had walked,me,olimme banalisoineet,emme olleet banalisoineet
5896,banalize,banalisoida,You(plural/repectful) had walked,te,olitte banalisoineet,ette olleet banalisoineet
5897,banalize,banalisoida,They had walked,he,olivat banalisoineet,eivät olleet banalisoineet
5898,banalize,banalisoida,(passive) had walked,passiivi,oli banalisoitu,ei ollut banalisoitu
5899,become banal,banalisoitua,I am walking,minä,banalisoidun,en banalisoidu
5900,become banal,banalisoitua,you are walking,sinä,banalisoidut,et banalisoidu
5901,become banal,banalisoitua,he/she is walking,hän,banalisoituu,ei banalisoidu
5902,become banal,banalisoitua,we are walking,me,banalisoidumme,emme banalisoidu
5903,become banal,banalisoitua,you(plural/respectful) are walking,te,banalisoidutte,ette banalisoidu
5904,become banal,banalisoitua,they are walking,he,banalisoituvat,eivät banalisoidu
5905,become banal,banalisoitua,(passive) walking,passiivi,banalisoidutaan,ei banalisoiduta
5906,become banal,banalisoitua,I walked,minä,olen banalisoitunut,en ole banalisoitunut
5907,become banal,banalisoitua,You walked,sinä,olet banalisoitunut,et ole banalisoitunut
5908,become banal,banalisoitua,he/she walked,hän,on banalisoitunut,ei ole banalisoitunut
5909,become banal,banalisoitua,we walked,me,olemme banalisoituneet,emme ole banalisoituneet
5910,become banal,banalisoitua,you(plural/respectful) walked,te,olette banalisoituneet,ette ole banalisoituneet
5911,become banal,banalisoitua,they walked,he,ovat banalisoituneet,eivät ole banalisoituneet
5912,become banal,banalisoitua,(passive) walked,passiivi,on banalisoiduttu,ei ole banalisoiduttu
5913,become banal,banalisoitua,I was walking,minä,banalisoiduin,en banalisoitunut
5914,become banal,banalisoitua,You were walking,sinä,banalisoiduit,et banalisoitunut
5915,become banal,banalisoitua,he/she was walking,hän,banalisoitui,ei banalisoitunut
5916,become banal,banalisoitua,we were walking,me,banalisoiduimme,emme banalisoituneet
5917,become banal,banalisoitua,you(plural/respectful) were walking,te,banalisoiduitte,ette banalisoituneet
5918,become banal,banalisoitua,they were walking,he,banalisoituivat,eivät banalisoituneet
5919,become banal,banalisoitua,(passive) were walking,passiivi,banalisoiduttiin,ei banalisoiduttu
5920,become banal,banalisoitua,I had walked,minä,olin banalisoitunut,en ollut banalisoitunut
5921,become banal,banalisoitua,You had walked,sinä,olit banalisoitunut,et ollut banalisoitunut
5922,become banal,banalisoitua,He/she had walked,hän,oli banalisoitunut,ei ollut banalisoitunut
5923,become banal,banalisoitua,We had walked,me,olimme banalisoituneet,emme olleet banalisoituneet
5924,become banal,banalisoitua,You(plural/repectful) had walked,te,olitte banalisoituneet,ette olleet banalisoituneet
5925,become banal,banalisoitua,They had walked,he,olivat banalisoituneet,eivät olleet banalisoituneet
5926,become banal,banalisoitua,(passive) had walked,passiivi,oli banalisoiduttu,ei ollut banalisoiduttu
5927,concrete,betonoida,,,,
5928,play bingo,bingota,,,,
5929,apply bitumen on,bitumoida,,,,
5930,blend,blandata,I am walking,minä,blandaan,en blandaa
5931,blend,blandata,you are walking,sinä,blandaat,et blandaa
5932,blend,blandata,he/she is walking,hän,blandaa,ei blandaa
5933,blend,blandata,we are walking,me,blandaamme,emme blandaa
5934,blend,blandata,you(plural/respectful) are walking,te,blandaatte,ette blandaa
5935,blend,blandata,they are walking,he,blandaavat,eivät blandaa
5936,blend,blandata,(passive) walking,passiivi,blandataan,ei blandata
5937,blend,blandata,I walked,minä,olen blandannut,en ole blandannut
5938,blend,blandata,You walked,sinä,olet blandannut,et ole blandannut
5939,blend,blandata,he/she walked,hän,on blandannut,ei ole blandannut
5940,blend,blandata,we walked,me,olemme blandanneet,emme ole blandanneet
5941,blend,blandata,you(plural/respectful) walked,te,olette blandanneet,ette ole blandanneet
5942,blend,blandata,they walked,he,ovat blandanneet,eivät ole blandanneet
5943,blend,blandata,(passive) walked,passiivi,on blandattu,ei ole blandattu
5944,blend,blandata,I was walking,minä,blandasin,en blandannut
5945,blend,blandata,You were walking,sinä,blandasit,et blandannut
5946,blend,blandata,he/she was walking,hän,blandasi,ei blandannut
5947,blend,blandata,we were walking,me,blandasimme,emme blandanneet
5948,blend,blandata,you(plural/respectful) were walking,te,blandasitte,ette blandanneet
5949,blend,blandata,they were walking,he,blandasivat,eivät blandanneet
5950,blend,blandata,(passive) were walking,passiivi,blandattiin,ei blandattu
5951,blend,blandata,I had walked,minä,olin blandannut,en ollut blandannut
5952,blend,blandata,You had walked,sinä,olit blandannut,et ollut blandannut
5953,blend,blandata,He/she had walked,hän,oli blandannut,ei ollut blandannut
5954,blend,blandata,We had walked,me,olimme blandanneet,emme olleet blandanneet
5955,blend,blandata,You(plural/repectful) had walked,te,olitte blandanneet,ette olleet blandanneet
5956,blend,blandata,They had walked,he,olivat blandanneet,eivät olleet blandanneet
5957,blend,blandata,(passive) had walked,passiivi,oli blandattu,ei ollut blandattu
5958,blanch,blanseerata,,,,
5959,dilute,blantrata,I am walking,minä,blantraan,en blantraa
5960,dilute,blantrata,you are walking,sinä,blantraat,et blantraa
5961,dilute,blantrata,he/she is walking,hän,blantraa,ei blantraa
5962,dilute,blantrata,we are walking,me,blantraamme,emme blantraa
5963,dilute,blantrata,you(plural/respectful) are walking,te,blantraatte,ette blantraa
5964,dilute,blantrata,they are walking,he,blantraavat,eivät blantraa
5965,dilute,blantrata,(passive) walking,passiivi,blantrataan,ei blantrata
5966,dilute,blantrata,I walked,minä,olen blantrannut,en ole blantrannut
5967,dilute,blantrata,You walked,sinä,olet blantrannut,et ole blantrannut
5968,dilute,blantrata,he/she walked,hän,on blantrannut,ei ole blantrannut
5969,dilute,blantrata,we walked,me,olemme blantranneet,emme ole blantranneet
5970,dilute,blantrata,you(plural/respectful) walked,te,olette blantranneet,ette ole blantranneet
5971,dilute,blantrata,they walked,he,ovat blantranneet,eivät ole blantranneet
5972,dilute,blantrata,(passive) walked,passiivi,on blantrattu,ei ole blantrattu
5973,dilute,blantrata,I was walking,minä,blantrasin,en blantrannut
5974,dilute,blantrata,You were walking,sinä,blantrasit,et blantrannut
5975,dilute,blantrata,he/she was walking,hän,blantrasi,ei blantrannut
5976,dilute,blantrata,we were walking,me,blantrasimme,emme blantranneet
5977,dilute,blantrata,you(plural/respectful) were walking,te,blantrasitte,ette blantranneet
5978,dilute,blantrata,they were walking,he,blantrasivat,eivät blantranneet
5979,dilute,blantrata,(passive) were walking,passiivi,blantrattiin,ei blantrattu
5980,dilute,blantrata,I had walked,minä,olin blantrannut,en ollut blantrannut
5981,dilute,blantrata,You had walked,sinä,olit blantrannut,et ollut blantrannut
5982,dilute,blantrata,He/she had walked,hän,oli blantrannut,ei ollut blantrannut
5983,dilute,blantrata,We had walked,me,olimme blantranneet,emme olleet blantranneet
5984,dilute,blantrata,You(plural/repectful) had walked,te,olitte blantranneet,ette olleet blantranneet
5985,dilute,blantrata,They had walked,he,olivat blantranneet,eivät olleet blantranneet
5986,dilute,blantrata,(passive) had walked,passiivi,oli blantrattu,ei ollut blantrattu
5987,blog,blogata,I am walking,minä,blogaan,en blogaa
5988,blog,blogata,you are walking,sinä,blogaat,et blogaa
5989,blog,blogata,he/she is walking,hän,blogaa,ei blogaa
5990,blog,blogata,we are walking,me,blogaamme,emme blogaa
5991,blog,blogata,you(plural/respectful) are walking,te,blogaatte,ette blogaa
5992,blog,blogata,they are walking,he,blogaavat,eivät blogaa
5993,blog,blogata,(passive) walking,passiivi,blogataan,ei blogata
5994,blog,blogata,I walked,minä,olen blogannut,en ole blogannut
5995,blog,blogata,You walked,sinä,olet blogannut,et ole blogannut
5996,blog,blogata,he/she walked,hän,on blogannut,ei ole blogannut
5997,blog,blogata,we walked,me,olemme bloganneet,emme ole bloganneet
5998,blog,blogata,you(plural/respectful) walked,te,olette bloganneet,ette ole bloganneet
5999,blog,blogata,they walked,he,ovat bloganneet,eivät ole bloganneet
6000,blog,blogata,(passive) walked,passiivi,on blogattu,ei ole blogattu
6001,blog,blogata,I was walking,minä,blogasin,en blogannut
6002,blog,blogata,You were walking,sinä,blogasit,et blogannut
6003,blog,blogata,he/she was walking,hän,blogasi,ei blogannut
6004,blog,blogata,we were walking,me,blogasimme,emme bloganneet
6005,blog,blogata,you(plural/respectful) were walking,te,blogasitte,ette bloganneet
6006,blog,blogata,they were walking,he,blogasivat,eivät bloganneet
6007,blog,blogata,(passive) were walking,passiivi,blogattiin,ei blogattu
6008,blog,blogata,I had walked,minä,olin blogannut,en ollut blogannut
6009,blog,blogata,You had walked,sinä,olit blogannut,et ollut blogannut
6010,blog,blogata,He/she had walked,hän,oli blogannut,ei ollut blogannut
6011,blog,blogata,We had walked,me,olimme bloganneet,emme olleet bloganneet
6012,blog,blogata,You(plural/repectful) had walked,te,olitte bloganneet,ette olleet bloganneet
6013,blog,blogata,They had walked,he,olivat bloganneet,eivät olleet bloganneet
6014,blog,blogata,(passive) had walked,passiivi,oli blogattu,ei ollut blogattu
6015,block,blokata,I am walking,minä,blokkaan,en blokkaa
6016,block,blokata,you are walking,sinä,blokkaat,et blokkaa
6017,block,blokata,he/she is walking,hän,blokkaa,ei blokkaa
6018,block,blokata,we are walking,me,blokkaamme,emme blokkaa
6019,block,blokata,you(plural/respectful) are walking,te,blokkaatte,ette blokkaa
6020,block,blokata,they are walking,he,blokkaavat,eivät blokkaa
6021,block,blokata,(passive) walking,passiivi,blokataan,ei blokata
6022,block,blokata,I walked,minä,olen blokannut,en ole blokannut
6023,block,blokata,You walked,sinä,olet blokannut,et ole blokannut
6024,block,blokata,he/she walked,hän,on blokannut,ei ole blokannut
6025,block,blokata,we walked,me,olemme blokanneet,emme ole blokanneet
6026,block,blokata,you(plural/respectful) walked,te,olette blokanneet,ette ole blokanneet
6027,block,blokata,they walked,he,ovat blokanneet,eivät ole blokanneet
6028,block,blokata,(passive) walked,passiivi,on blokattu,ei ole blokattu
6029,block,blokata,I was walking,minä,blokkasin,en blokannut
6030,block,blokata,You were walking,sinä,blokkasit,et blokannut
6031,block,blokata,he/she was walking,hän,blokkasi,ei blokannut
6032,block,blokata,we were walking,me,blokkasimme,emme blokanneet
6033,block,blokata,you(plural/respectful) were walking,te,blokkasitte,ette blokanneet
6034,block,blokata,they were walking,he,blokkasivat,eivät blokanneet
6035,block,blokata,(passive) were walking,passiivi,blokattiin,ei blokattu
6036,block,blokata,I had walked,minä,olin blokannut,en ollut blokannut
6037,block,blokata,You had walked,sinä,olit blokannut,et ollut blokannut
6038,block,blokata,He/she had walked,hän,oli blokannut,ei ollut blokannut
6039,block,blokata,We had walked,me,olimme blokanneet,emme olleet blokanneet
6040,block,blokata,You(plural/repectful) had walked,te,olitte blokanneet,ette olleet blokanneet
6041,block,blokata,They had walked,he,olivat blokanneet,eivät olleet blokanneet
6042,block,blokata,(passive) had walked,passiivi,oli blokattu,ei ollut blokattu
6043,form a bloc,blokkiintua,I am walking,minä,blokkiinnun,en blokkiinnu
6044,form a bloc,blokkiintua,you are walking,sinä,blokkiinnut,et blokkiinnu
6045,form a bloc,blokkiintua,he/she is walking,hän,blokkiintuu,ei blokkiinnu
6046,form a bloc,blokkiintua,we are walking,me,blokkiinnumme,emme blokkiinnu
6047,form a bloc,blokkiintua,you(plural/respectful) are walking,te,blokkiinnutte,ette blokkiinnu
6048,form a bloc,blokkiintua,they are walking,he,blokkiintuvat,eivät blokkiinnu
6049,form a bloc,blokkiintua,(passive) walking,passiivi,blokkiinnutaan,ei blokkiinnuta
6050,form a bloc,blokkiintua,I walked,minä,olen blokkiintunut,en ole blokkiintunut
6051,form a bloc,blokkiintua,You walked,sinä,olet blokkiintunut,et ole blokkiintunut
6052,form a bloc,blokkiintua,he/she walked,hän,on blokkiintunut,ei ole blokkiintunut
6053,form a bloc,blokkiintua,we walked,me,olemme blokkiintuneet,emme ole blokkiintuneet
6054,form a bloc,blokkiintua,you(plural/respectful) walked,te,olette blokkiintuneet,ette ole blokkiintuneet
6055,form a bloc,blokkiintua,they walked,he,ovat blokkiintuneet,eivät ole blokkiintuneet
6056,form a bloc,blokkiintua,(passive) walked,passiivi,on blokkiinnuttu,ei ole blokkiinnuttu
6057,form a bloc,blokkiintua,I was walking,minä,blokkiinnuin,en blokkiintunut
6058,form a bloc,blokkiintua,You were walking,sinä,blokkiinnuit,et blokkiintunut
6059,form a bloc,blokkiintua,he/she was walking,hän,blokkiintui,ei blokkiintunut
6060,form a bloc,blokkiintua,we were walking,me,blokkiinnuimme,emme blokkiintuneet
6061,form a bloc,blokkiintua,you(plural/respectful) were walking,te,blokkiinnuitte,ette blokkiintuneet
6062,form a bloc,blokkiintua,they were walking,he,blokkiintuivat,eivät blokkiintuneet
6063,form a bloc,blokkiintua,(passive) were walking,passiivi,blokkiinnuttiin,ei blokkiinnuttu
6064,form a bloc,blokkiintua,I had walked,minä,olin blokkiintunut,en ollut blokkiintunut
6065,form a bloc,blokkiintua,You had walked,sinä,olit blokkiintunut,et ollut blokkiintunut
6066,form a bloc,blokkiintua,He/she had walked,hän,oli blokkiintunut,ei ollut blokkiintunut
6067,form a bloc,blokkiintua,We had walked,me,olimme blokkiintuneet,emme olleet blokkiintuneet
6068,form a bloc,blokkiintua,You(plural/repectful) had walked,te,olitte blokkiintuneet,ette olleet blokkiintuneet
6069,form a bloc,blokkiintua,They had walked,he,olivat blokkiintuneet,eivät olleet blokkiintuneet
6070,form a bloc,blokkiintua,(passive) had walked,passiivi,oli blokkiinnuttu,ei ollut blokkiinnuttu
6071,form a bloc,blokkiutua,I am walking,minä,blokkiudun,en blokkiudu
6072,form a bloc,blokkiutua,you are walking,sinä,blokkiudut,et blokkiudu
6073,form a bloc,blokkiutua,he/she is walking,hän,blokkiutuu,ei blokkiudu
6074,form a bloc,blokkiutua,we are walking,me,blokkiudumme,emme blokkiudu
6075,form a bloc,blokkiutua,you(plural/respectful) are walking,te,blokkiudutte,ette blokkiudu
6076,form a bloc,blokkiutua,they are walking,he,blokkiutuvat,eivät blokkiudu
6077,form a bloc,blokkiutua,(passive) walking,passiivi,blokkiudutaan,ei blokkiuduta
6078,form a bloc,blokkiutua,I walked,minä,olen blokkiutunut,en ole blokkiutunut
6079,form a bloc,blokkiutua,You walked,sinä,olet blokkiutunut,et ole blokkiutunut
6080,form a bloc,blokkiutua,he/she walked,hän,on blokkiutunut,ei ole blokkiutunut
6081,form a bloc,blokkiutua,we walked,me,olemme blokkiutuneet,emme ole blokkiutuneet
6082,form a bloc,blokkiutua,you(plural/respectful) walked,te,olette blokkiutuneet,ette ole blokkiutuneet
6083,form a bloc,blokkiutua,they walked,he,ovat blokkiutuneet,eivät ole blokkiutuneet
6084,form a bloc,blokkiutua,(passive) walked,passiivi,on blokkiuduttu,ei ole blokkiuduttu
6085,form a bloc,blokkiutua,I was walking,minä,blokkiuduin,en blokkiutunut
6086,form a bloc,blokkiutua,You were walking,sinä,blokkiuduit,et blokkiutunut
6087,form a bloc,blokkiutua,he/she was walking,hän,blokkiutui,ei blokkiutunut
6088,form a bloc,blokkiutua,we were walking,me,blokkiuduimme,emme blokkiutuneet
6089,form a bloc,blokkiutua,you(plural/respectful) were walking,te,blokkiuduitte,ette blokkiutuneet
6090,form a bloc,blokkiutua,they were walking,he,blokkiutuivat,eivät blokkiutuneet
6091,form a bloc,blokkiutua,(passive) were walking,passiivi,blokkiuduttiin,ei blokkiuduttu
6092,form a bloc,blokkiutua,I had walked,minä,olin blokkiutunut,en ollut blokkiutunut
6093,form a bloc,blokkiutua,You had walked,sinä,olit blokkiutunut,et ollut blokkiutunut
6094,form a bloc,blokkiutua,He/she had walked,hän,oli blokkiutunut,ei ollut blokkiutunut
6095,form a bloc,blokkiutua,We had walked,me,olimme blokkiutuneet,emme olleet blokkiutuneet
6096,form a bloc,blokkiutua,You(plural/repectful) had walked,te,olitte blokkiutuneet,ette olleet blokkiutuneet
6097,form a bloc,blokkiutua,They had walked,he,olivat blokkiutuneet,eivät olleet blokkiutuneet
6098,form a bloc,blokkiutua,(passive) had walked,passiivi,oli blokkiuduttu,ei ollut blokkiuduttu
6099,dye hair to blond,blondata,,,,
6100,bluff,bluffata,I am walking,minä,bluffaan,en bluffaa
6101,bluff,bluffata,you are walking,sinä,bluffaat,et bluffaa
6102,bluff,bluffata,he/she is walking,hän,bluffaa,ei bluffaa
6103,bluff,bluffata,we are walking,me,bluffaamme,emme bluffaa
6104,bluff,bluffata,you(plural/respectful) are walking,te,bluffaatte,ette bluffaa
6105,bluff,bluffata,they are walking,he,bluffaavat,eivät bluffaa
6106,bluff,bluffata,(passive) walking,passiivi,bluffataan,ei bluffata
6107,bluff,bluffata,I walked,minä,olen bluffannut,en ole bluffannut
6108,bluff,bluffata,You walked,sinä,olet bluffannut,et ole bluffannut
6109,bluff,bluffata,he/she walked,hän,on bluffannut,ei ole bluffannut
6110,bluff,bluffata,we walked,me,olemme bluffanneet,emme ole bluffanneet
6111,bluff,bluffata,you(plural/respectful) walked,te,olette bluffanneet,ette ole bluffanneet
6112,bluff,bluffata,they walked,he,ovat bluffanneet,eivät ole bluffanneet
6113,bluff,bluffata,(passive) walked,passiivi,on bluffattu,ei ole bluffattu
6114,bluff,bluffata,I was walking,minä,bluffasin,en bluffannut
6115,bluff,bluffata,You were walking,sinä,bluffasit,et bluffannut
6116,bluff,bluffata,he/she was walking,hän,bluffasi,ei bluffannut
6117,bluff,bluffata,we were walking,me,bluffasimme,emme bluffanneet
6118,bluff,bluffata,you(plural/respectful) were walking,te,bluffasitte,ette bluffanneet
6119,bluff,bluffata,they were walking,he,bluffasivat,eivät bluffanneet
