multilateral,multilateraalinen
ovoid,munanmuotoinen
eggless,munaton
fashionable,muodikas
voluptuous,muodokas
formal,muodollinen
shapeless,muodoton
shaped,muotoinen
plastic,muovinen
crumbly,murea
murderous,murhaava
murderous,murhanhimoinen
sorrowful,murheellinen
sorrowful,murheinen
broken,murrettu
crushing,murskaava
dialectal,murteellinen
broken,murtunut
overwhelming,musertava
musical,musiikillinen
musical,musikaalinen
black,musta
black,mustaihoinen
jealous,mustankipeä
some,mustankipeämpi
jealous,mustasukkainen
black and white,mustavalkoinen
muddy,mutainen
some,mutaisempi
straightforward,mutkaton
complicated,mutkikas
sinuous,mutkitteleva
xenophobic,muukalaisvihamielinen
xenodochial,muukalaisystävällinen
transgender,muunsukupuolinen
some,muuntogeeninen
some,muuntuva
altered,muuttunut
variable,muuttuva
some,myanmarilainen
composite,mykerökukkainen
convex,mykevä
retrolental,mykiöntakainen
mute,mykkä
toxic,myrkyllinen
nonpoisonous,myrkytön
stormy,myrskyinen
stormy,myrskyisä
some,mystillinen
mystical,mystinen
mythological,mytologinen
some,myytillinen
mythic,myyttinen
some,myöhempi
late,myöhä
late,myöhäinen
some,myöhäisarkeeinen
positive,myönteinen
favorable,myötämielinen
sympathetic,myötätuntoinen
some,mädin
hilly,mäkinen
boring,mälsä
piny,mäntyinen
some,märin
abscessed,märkivä
wet,märkä
pussy,märkäinen
broken,mäsä
rotten,mätä
undefined,määrittelemätön
temporary,määräaikainen
domineering,määräilevä
definite,määräinen
quantitative,määrällinen
predetermined form,määrämuotoinen
intent,määrätietoinen
countless,määrätön
ruling,määräävä
some,mökkihöperö
lowpitched,möreä
lowpitched,möräkkä
female,naaraspuolinen
scratchy,naarmuinen
covered with beard moss,naavainen
very close,nafti
leathery,nahistunut
leather,nahkainen
leathery,nahkamainen
tacky,nahkea
naive,naiivi
some,naiivimpi
some,nailoninen
nubile,naimaikäinen
unmarried,naimaton
married,nainut
feminine,naisellinen
womanless,naiseton
womanlike,naismainen
female,naispuolinen
some,naisvaltainen
naive,naivistinen
naked,naku
some,namibialainen
vigorous,napakka
some,napillinen
narcotic,narkoottinen
foolish,narrimainen
narcissistic,narsistinen
vigorous,nasakka
some,nasaretilainen
witty,naseva
cool,nasta
studded,nastoitettu
native,natiivi
national,nationaalinen
nationalistic,nationalistinen
nazi,natsilainen
naturalistic,naturalistinen
ridibund,nauravainen
some,nauravasilmäinen
laughable,naurettava
napiform,naurismainen
some,naurulainen
some,naurunalainen
bovine,nautamainen
some,nautinnokas
luscious,nautinnollinen
some,nautinnonhaluinen
some,nautinnonhimoinen
enjoyable,nautittava
some,navakka
some,nearktinen
nephrotoxic,nefrotoksinen
negative,negatiivinen
negroid,negridinen
virgin,neitseellinen
some,neitsytsaarelainen
necrotic,nekroottinen
fourlegged,nelijalkainen
quadraphonic,nelikanavainen
some,nelikerroksinen
square,nelikulmainen
in hisher forties,nelikymppinen
quadruple,nelinkertainen
square,neliskanttinen
quadrinomial,neliterminen
some,neliulotteinen
some,nelivetoinen
some,neliviivainen
some,nelivuotias
some,neljäs
some,neljästoista
saucy,nenäkäs
intranasal,nenänsisäinen
some,neoarkeeinen
neolithic,neoliittinen
neonatal,neonataalinen
neorealist,neorealistinen
neotropical,neotrooppinen
some,nepalilainen
lacking,nesteetön
liquid,nestemäinen
neural,neuraalinen
neuralgic,neuralginen
neurasthenic,neurasteeninen
neurogenic,neurogeeninen
neuroleptic,neuroleptinen
neurological,neurologinen
neurotic,neuroottinen
neurotypical,neurotyypillinen
neutral,neutraali
resourceful,neuvokas
soviet,neuvostoliittolainen
some,neuvostomielinen
helpless,neuvoton
some,nicaragualainen
paperback,nidottu
retropharyngeal,nieluntakainen
some,nigerialainen
some,nigeriläinen
nihilistic,nihilistinen
damp,nihkeä
some,niin kutsuttu
some,niin sanottu
some,nikkelinen
slippery,niljainen
slimy and slippery,niljakas
famed,nimekäs
nominal,nimellinen
nameless,nimetön
unnamed,nimeämätön
some,niminen
picky,nirso
niggling,niuho
scanty,niukka
terse,niukkasanainen
jointed,nivelikäs
hemipterous,nivelkärsäinen
bewitched,noiduttu
beaked,nokallinen
sooty,nokinen
cheeky,nokkava
clever,nokkela
zeroth,nollas
embarrassed,nolo
embarrassed,nolostunut
nominal,nominaalinen
denominative,nominikantainen
nonfigurative,nonfiguratiivinen
quick,nopea
some,nopeampi
quickwitted,nopeaälyinen
quick,nopsa
some,nopsajalkainen
lithe,norja
some,norjalainen
some,norjankielinen
normothermic,normaalilämpöinen
normative,normatiivinen
ivory,norsunluinen
some,norsunluunvalkoinen
some,norsunluunvärinen
some,norsunluurannikkolainen
nostalgic,nostalginen
flexible,notkea
rising,nouseva
upstart,nousukasmainen
sneezy,nuhainen
like e,nuhruinen
cold,nuiva
some,nukallinen
some,nukkaantumaton
nappy,nukkainen
shabby,nukkavieru
some,nukkemainen
sleeping,nukkuva
sedative,nukuttava
some,nulikkamainen
numeral,numeraalinen
some,numeroinen
uncountable,numeroitumaton
numerable,numeroituva
some,numerollinen
numismatic,numismaattinen
arrowlike,nuolimainen
youthful,nuorehko
youthful,nuorekas
some,nuorgrammaattinen
young,nuori
some,nuorin
some,nuorsuomalainen
youthful,nuortea
some,nuoskainen
some,nuotillinen
hornless,nupo
some,nurea
topsyturvy,nurinkurinen
wrong,nurja
averse,nurjamielinen
parochial,nurkkakuntainen
parochial,nurkkapatrioottinen
grassy,nurmikkoinen
grassy,nurminen
nourishing,nutritiivinen
stingy,nuuka
crenate,nyhälaitainen
modern,nykyaikainen
present,nykyhetkinen
current,nykyinen
some,nykykielinen
nymphomaniac,nymfomaaninen
sullen,nyreä
some,nyrkinkokoinen
sullen,nyrpeä
some,nystermäinen
lumpy,nystyräinen
stolen,nyysitty
apparent,näennäinen
pseudorandom,näennäissatunnainen
quasiscientific,näennäistieteellinen
visionary,näkemyksellinen
seeing,näkevä
invisible,näkymätön
visible,näkyvä
some,näkyvämpi
something,näköinen
some,näkövammainen
starved,nälkiintynyt
hungry,nälkäinen
some,nälkäisempi
pimpled,näppyinen
pimply,näppyläinen
dexterous,näppärä
annoyed,närkästynyt
cheeky,näsäviisas
pretty,nätti
dramatic,näytelmällinen
scenic,näyttämöllinen
fluffy,nöyhtäinen
humiliated,nöyryytetty
humiliating,nöyryyttävä
humble,nöyrä
some,Oaukkoinen
some,obinugrilainen
objective,objektiivinen
obligatory,obligatorinen
obscene,obseeni
obscure,obskuuri
odontological,odontologinen
expected,odotettu
expected,odotetunlainen
unexpected,odottamaton
expectant,odottava
anticipated,odotuksenmukainen
unanticipated,odotuksenvastainen
offensive,offensiivinen
ophthalmic,oftalminen
thorny,ohdakkeinen
enclosed,oheinen
soluble,ohenteinen
fleeting,ohikiitävä
transient,ohimenevä
some,ohjauskyky
steerable,ohjauskykyinen
unsteerable,ohjauskyvytön
compliant,ohjeidenmukainen
thin,ohkainen
some,ohrainen
some,ohuehko
some,ohuin
thin,ohuinen
thin,ohut
some,ohuthuulinen
thin necked,ohutkaulainen
some,ohutpohjainen
some,ohutrunkoinen
some,ohuttukkainen
oedipal,oidipaalinen
timely,oikeaaikainen
right,oikea
some,oikeakielinen
righthand threaded,oikeakierteinen
righthanded,oikeakätinen
righteous,oikeamielinen
some,oikeanlaatuinen
some,oikeanlainen
right,oikeanpuoleinen
orthodox,oikeaoppinen
orthodox,oikeauskoinen
rightwing,oikeistolainen
judicial,oikeudellinen
just,oikeudenmukainen
unlawful,oikeudenvastainen
rightless,oikeudeton
forensic,oikeuslääketieteellinen
jurisprudential,oikeustieteellinen
justifiable,oikeutettu
moody,oikukas
whimsical,oikullinen
temperamental,oikutteleva
symptomatic,oireellinen
symptomless,oireeton
fine,oiva
excellent,oivallinen
some,oivin
thorny,okainen
occultic,okkultistinen
occultic,okkulttinen
ochre,okra
ochre,okrankeltainen
ochre,okranvärinen
branchy,oksainen
some,oksaisa
branchy,oksakas
branchlike,oksamainen
nauseating,oksettava
octal,oktaalinen
essential,oleellinen
existing,olemassa oleva
nonexistent,olematon
essential,olennainen
putative,oletettu
oligarchic,oligarkkinen
some,oligoseenikautinen
some,oliokeskeinen
some,olioperustainen
straw,oljenkeltainen
braced,olkaimellinen
some,ollut
like,oloinen
some,olympiakelpoinen
some,olympiakelpoisuus
some,olympialainen
some,olympolainen
spontaneous,omaaloitteinen
own,oma
spontaneous,omaehtoinen
autobiographical,omaelämäkerrallinen
smug,omahyväinen
genitive resembling,omainen
personal,omakohtainen
authentic,omakätinen
special,omalaatuinen
original,omaleimainen
some,omanilainen
original,omaperäinen
autotrophic,omavarainen
typical,ominainen
original,omintakeinen
bizarre,omituinen
omnipresent,omnipresentti
problematic,ongelmainen
some,ongelmakeskeinen
problematic,ongelmallinen
some,ongelmalähtöinen
troublefree,ongelmaton
oncogenic,onkogeeninen
lucky,onnekas
happy,onnellinen
unhappy,onneton
some,onnettomuusaltis
successful,onnistunut
onomatopoetic,onomatopoeettinen
some,onomatopoieettinen
cavitied,onteloinen
sinusoid,ontelomainen
ontological,ontologinen
hollow,ontto
some,onttojalkainen
some,ontuva
some,ooliittinen
opaque,opaakki
operational,operatiivinen
operational,operationaalinen
some,opettajakeskeinen
some,opettava
instructive,opettavainen
educational,opetuksellinen
some,oppilainen
some,oppilaskeskeinen
uneducated,oppimaton
able to learn,oppimiskykyinen
some,oppimisongelmainen
learned,oppinut
opportunistic,opportunistinen
some,oppositiohenkinen
some,oppositiomielinen
optic,optillinen
optimal,optimaalinen
optical,optinen
optoelectric,optoelektroninen
oracular,oraakkelimainen
oral,oraalinen
orange,oranialainen
some,oranssi
some,oranssinen
orange yellow,oranssinkeltainen
orange red,oranssinpunainen
orange,oranssinvärinen
some,oravannahkainen
ordinal,ordinaalinen
some,ordoviikkinen
some,ordovikikautinen
organic,orgaaninen
organizational,organisatorinen
organogenic,organogeeninen
orgiastic,orgastinen
oriental,orientaalinen
original,originaalinen
original,originelli
slavish,orjallinen
slavish,orjamainen
slavelike,orjanomainen
slaveholding,orjanomistuksellinen
orchestral,orkestraalinen
ornamental,ornamentaalinen
ornithological,ornitologinen
lonely,orpo
orthodox,ortodoksinen
orthogonal,ortogonaalinen
orthographic,ortografinen
orthopedic,ortopedinen
orthorexic,ortorektinen
orthostatic,ortostaattinen
pansy,orvokinsininen
some,osaaikainen
incompetent,osaamaton
compassionate,osaaottava
some,osaaottavainen
competent,osaava
per share,osakekohtainen
dispossessed,osaton
small,oskarinkokoinen
osmotic,osmoottinen
osteological,osteologinen
osteoporotic,osteoporoottinen
able to buy,ostokykyinen
some,ostovoimainen
cooperative,osuustoiminnallinen
apt,osuva
auspicious,otollinen
some,otsoniystävällinen
some,oudohko
strange tasting,oudonmakuinen
strange looking,oudonnäköinen
some,oululainen
strange,outo
oval,ovaali
ovalish,ovaalimainen
ovarian,ovariaalinen
shrewd,ovela
some,ovelampi
some,ovelin
some,ovellinen
doorless,oveton
oviparous,ovipaarinen
ovoid,ovoidi
ovoviviparous,ovovivipaarinen
some,oxfordilainen
roast,paahdettu
clumpy,paakkuinen
some,paatoksekas
some,paatoksellinen
hardened,paatunut
papal,paavillinen
bad,paha
unsuspecting,pahaaaavistamaton
ominous,pahaenteinen
wretched,pahainen
notorious,pahamaineinen
malodorous,pahanhajuinen
mischievous,pahankurinen
malign,pahanlaatuinen
unpalatable,pahanmakuinen
some,pahannäköinen
malevolent,pahantahtoinen
vicious,paheellinen
gnarled,pahkainen
gnarled,pahkurainen
fiendish,paholaismainen
local,paikallinen
other modifier,paikkainen
accurate,paikkansapitävä
nightmarish,painajaismainen
heavy,painava
emphatic,painokas
stressed,painollinen
weighted,painotettu
weightless,painoton
fried,paistettu
pagan,pakanallinen
some,pakistanilainen
unpacked,pakkaamaton
obsessive,pakkomielteinen
compulsory,pakollinen
compulsive,pakonomainen
compelling,pakottava
thick,paksu
some,paksuhko
thickskinned,paksunahkainen
nonflammable,palamaton
scorched,palanut
palatal,palataalinen
some,palaulainen
burning,palava
frostbitten,paleltunut
some,paleoarkeeinen
some,paleogeenikautinen
paleographic,paleografinen
paleolithic,paleoliittinen
paleontological,paleontologinen
some,paleoproterotsooinen
some,paleotsooinen
some,palestiinalainen
naked,paljas
barefoot,paljasjalkainen
bareheaded,paljaspäinen
gymnospermous,paljassiemeninen
telltale,paljastava
voluminous,paljo
salaried,palkallinen
rewarding,palkitseva
spherical,pallomainen
some,palsamoitu
some,panamerikkalainen
bankable,pankkikelpoinen
panpsychistic,panpsykistinen
some,panslavistinen
armored,panssaroitu
fuckable,pantava
pantheistic,panteistinen
papery,paperinen
paperless,paperiton
clerical,papillinen
some,papuauusiguinealainen
parabolic,parabolinen
paradoxical,paradoksaalinen
paradoxical,paradoksinen
paraphyletic,parafyleettinen
parametric,parametrinen
paranoid,paranoidi
paranoid,paranoidinen
paranoid,paranooinen
paranormal,paranormaali
curative,parantava
incorrigible,parantumaton
parapsychological,parapsykologinen
some,paratiisimainen
some,pariisilainen
some,parikuinen
some,parikuukautinen
around twenty years old,parikymppinen
even,parillinen
grilled,pariloitu
odd,pariton
parliamentary,parlamentaarinen
parodic,parodinen
bearded,parrakas
beardless,parraton
bearded,partainen
parthenogenetic,partenogeneettinen
pacifistic,pasifistinen
very bad,paska
dirty,paskainen
shitty,paskamainen
passive,passiivinen
some,passiivisaggressiivinen
some,pastöroitu
melodramatic,pateettinen
patented,patentoitu
pathogenic,patogeeninen
pathological,patologinen
patrilineal,patrilineaarinen
patriotic,patrioottinen
pavlovian,pavlovilainen
pedagogic,pedagoginen
pedantic,pedantti
pedantic,pedanttinen
pederastic,pederastinen
some,pedofiilinen
broke,peeaa
silky,pehmeä
some,pehmeähkö
paperback,pehmeäkantinen
soft,pehmoinen
upholstered,pehmustettu
soft,pehmyt
dead calm,peilityyni
overt,peittelemätön
pejorative,pejoratiivinen
pelagic,pelaginen
some,pelastettu
some,pelihimoinen
mere,pelkkä
fearful,pelokas
fearless,peloton
frightening,pelottava
penniless,pennitön
indifferent,penseä
pentatonic,pentatoninen
further aback,perempi
perfectionistic,perfektionistinen
peripheral,perifeerinen
periphrastic,perifrastinen
ultimate,perimmäinen
perinatal,perinataalinen
hereditary,perinnöllinen
some,perinnötön
thorough,perinpohjainen
traditional,perinteikäs
traditional,perinteinen
peristaltic,peristalttinen
some,perjantainen
bloody,perkele
some,permikautinen
some,permiläinen
pernicious,pernisiöösi
broke,persaukinen
perceptive,perseptiivinen
speaking persian,persiankielinen
greedy for something,perso
distinctive,persoonallinen
impersonal,persoonaton
some,perulainen
fundamental,perustava
basic,perustavanlaatuinen
thorough,perusteellinen
gratuitous,perusteeton
justifiable,perusteltu
constitutional,perustuslaillinen
perverted,perverssi
successive,peräkkäinen
some,perättäinen
unyielding,peräänantamaton
some,petetty
treacherous,petollinen
beastlike,petomainen
petrochemical,petrokemiallinen
petrologic,petrologinen
disappointed,pettynyt
some,pidetty
unrestrained,pidäkkeetön
under arrest,pidätetty
reserved,pidättynyt
reserved,pidättyväinen
minute,pienenpieni
little,pieni
some,pienikokoinen
smallscale,pienimittakaavainen
smallscale,pienimuotoinen
microcephalic,pienipäinen
some,pietarilainen
piezoelectric,pietsosähköinen
miserly,pihi
resinous,pihkainen
knockkneed,pihtipolvinen
thorny,piikikäs
spiky,piikkinen
latent,piilevä
subconscious,piilotajuinen
tormenting,piinaava
some,piinaavampi
unconcerned,piittaamaton
quick,pikainen
poignant,pikantti
some,pikimusta
tiny,pikkiriikkinen
little,pikkuinen
pedantic,pikkumainen
diminutive,pikkuruinen
painstaking,pikkutarkka
precocious,pikkuvanha
imperishable,pilaantumaton
perishable,pilaantuva
spotty,pilkukas
spotty,pilkullinen
meticulous,pilkuntarkka
cloudless,pilvetön
cloudy,pilvinen
dark,pimeä
pink,pinkki
superficial,pinnallinen
subsurface,pinnanalainen
some,pintaaktiivinen
grimy,pinttynyt
peppery,pippurinen
shattered,pirstaleinen
perky,pirteä
devilish,pirullinen
freckled,pisamainen
pointwise,pisteittäinen
sarcastic,pisteliäs
longitudinal,pitkittäinen
elongated,pitkulainen
long,pitkä
longterm,pitkäaikainen
longhaired,pitkähiuksinen
longlasting,pitkäikäinen
longlegged,pitkäjalkainen
longterm,pitkäjänteinen
longhaired,pitkäkarvainen
some,pitkäkyntinen
longsuffering,pitkämielinen
elongated,pitkänomainen
prolix,pitkäpiimäinen
tiresome,pitkästyttävä
dull,pitkäveteinen
picturesque,pittoreski
long,pituinen
solid,pitävä
some,piukea
tight,piukka
interplanetary,planeettainvälinen
planetary,planetaarinen
some,plastillinen
plastic,plastinen
platinum blond,platinanvaalea
platonic,platonilainen
platonic,platoninen
pleiotropic,pleiotrooppinen
pleonastic,pleonastinen
mediocre,pliisu
pluralistic,pluralistinen
positive,plusmerkkinen
plutonic,plutoninen
fat,plösö
pneumatic,pneumaattinen
poetic,poeettinen
some,pohjaeliöstö
some,pohjalainen
some,pohjalehtinen
some,pohjallinen
bottomless,pohjaton
northern,pohjoinen
north american,pohjoisamerikkalainen
some,pohjoisempi
northerly,pohjoisenpuoleinen
northern european,pohjoiseurooppalainen
north karelian,pohjoiskarjalainen
north korean,pohjoiskorealainen
nordic,pohjoismainen
boyish,poikamainen
transverse,poikittainen
abnormal,poikkeava
exceptional,poikkeuksellinen
broken,poikkinainen
multidisciplinary,poikkitieteellinen
corrugated,poimuinen
wrinkled,poimukas
pointillistic,pointillistinen
absent,poissaoleva
exclusive,poissulkeva
knockout,poistogeeninen
polar,polaarinen
political,poliittinen
downtrodden,poljettu
some,polvenkorkuinen
some,polvipussinen
polyphonic,polyfoninen
polyphyletic,polyfyleettinen
polygamous,polygaaminen
polygenetic,polygeneettinen
polychlorinated,polykloorattu
polynomial,polynominen
polycyclic,polysyklinen
polytheistic,polyteistinen
some,polyteknillinen
polytechnic,polytekninen
bombproof,pomminkestävä
safe as houses,pomminvarma
pompous,pompöösi
some,ponnekas
energetic,ponteva
hot,poppa
popular,populaari
populist,populistinen
some,populääri
some,porilainen
pornographic,pornografinen
some,poroporvarillinen
some,portugalilainen
bourgeois,porvarillinen
positive,positiivinen
positivistic,positivistinen
very funny,posketon
some,posliininen
possessive,possessiivinen
postmodern,postmoderni
postmodern,postmodernistinen
postnatal,postnataalinen
postpositional,postpositionaalinen
posthumous,postuumi
potential,potentiaalinen
sunny,poutainen
some,povekas
pragmatic,pragmaattinen
some,praktinen
ostentatious,pramea
some,prekambrikautinen
some,prekambrinen
prenatal,prenataalinen
prepositional,prepositionaalinen
some,presbyteeriläinen
presbyterian,presbyteerinen
prescriptive,preskriptiivinen
some,preussilainen
some,preussinsininen
prime,priima
primary,primaari
primary,primaarinen
primitive,primitiivinen
some,primääri
some,primäärinen
some,prinsessalinjainen
private,privaatti
problematic,problemaattinen
productive,produktiivinen
profane,profaani
prophetic,profeetallinen
professional,professionaalinen
prophylactic,profylaktinen
some,prognostinen
progressive,progressiivinen
projective,projektiivinen
proximal,proksimaalinen
proleptic,proleptinen
proletarian,proletaarinen
pronominal,pronominaalinen
bronze age,pronssikautinen
bronze,pronssinen
bronze,pronssinruskea
bronze green,pronssinvihreä
bronze,pronssinvärinen
prosaic,proosallinen
in prose format,proosamuotoinen
propagandistic,propagandistinen
preliminary,propedeuttinen
proportional,proportionaalinen
measured in percents,prosenttimääräinen
percent,prosenttinen
measured in percents,prosentuaalinen
processual,prosessuaalinen
prosodic,prosodinen
prostatic,prostaattinen
protectionistic,protektionistinen
some,proterotsooinen
protestant,protestanttinen
provincial,provinsiaalinen
provisory,provisorinen
provocative,provokatiivinen
provocative,provokatorinen
provocative,provosoiva
pseudoscientific,pseudotieteellinen
pseudounipolar,pseudounipolaarinen
psychedelic,psykedeelinen
psychiatric,psykiatrinen
psychoactive,psykoaktiivinen
psychoanalytic,psykoanalyyttinen
psychodynamic,psykodynaaminen
psychophysical,psykofyysinen
psychogenic,psykogeeninen
psychohistorical,psykohistoriallinen
psychokinetic,psykokineettinen
psychological,psykologinen
psychometric,psykometrinen
psychomotor,psykomotorinen
psychotic,psykoottinen
psychopathic,psykopaattinen
psychosomatic,psykosomaattinen
psychosocial,psykososiaalinen
psychotherapeutic,psykoterapeuttinen
psychotropic,psykotrooppinen
psychic,psyykkinen
some,ptolemaiolainen
clean,puhdas
orthodox,puhdasoppinen
purebred,puhdasrotuinen
colloquial,puhekielinen
talkative,puhelias
speechless,puhumaton
aristate,puikea
wooden,puinen
wooden,puiseva
one having a goatee,pukinpartainen
chubby,pullea
problematic,pulmallinen
unproblematic,pulmaton
fleshy,pulska
red,punainen
some,punaisempi
redfaced,punakasvoinen
reddish,punakka
redhaired,punatukkainen
reddish,punertava
some,puolankielinen
attractive,puoleensavetävä
used as headword in compound,puoleinen
half,puoli
semiautomatic,puoliautomaattinen
slipshod,puolihuolimaton
halfdead,puolikuollut
halfbaked,puolikypsä
semirecumbent,puolimakaava
faceted,puolinen
broken,puolipilvinen
medium rare,puoliraaka
paramilitary,puolisotilaallinen
some,puolitoistavuotias
some,puolituntinen
some,puoliverinen
biannual,puolivuosittainen
biased,puolueellinen
fair,puolueeton
defenseless,puolustuskyvytön
biting,pureva
puristic,puristinen
incompressible,puristumaton
extrusive,purkautuva
extrusive,pursuava
putative,putatiivinen
clean as a whistle,putipuhdas
tubular,putkimainen
energetic,puuhakas
woody,puumainen
some,puurakenteinen
gusty,puuskittainen
treeless,puuton
insufficient,puutteellinen
woodfree,puuvapaa
woody,puuvartinen
cotton,puuvillainen
holy,pyhä
jagged,pykälikäs
pyrotechnic,pyroteknillinen
pyrotechnic,pyrotekninen
tailed,pyrstöllinen
upright,pysty
some,pystykorvainen
some,pystympi
vertical,pystysuora
vertical,pystysuuntainen
permanent,pysyvä
unstoppable,pysäyttämätön
some,pythagoralainen
plump,pyylevä
some,pyökkinen
round,pyöreä
roundish,pyöreähkö
rotary,pyörivä
irrotational,pyörteetön
turbulent,pyörteinen
wheeled,pyörällinen
raving mad,pähkähullu
intoxicated,päihtynyt
reciprocal,päinvastainen
daily,päivittäinen
diurnal,päiväaikainen
diurnal,päiväaktiivinen
obvious,päivänselvä
some,pärekattoinen
adept,pätevä
main,pääasiallinen
topmost,päällimmäinen
mental,päänsisäinen
some,pääomaintensiivinen
fimbriated,päärmätty
some,päätoiminen
endless,päättymätön
terminating,päättyvä
indecisive,päättämätön
determined,päättäväinen
some,päättäväisempi
headless,päätön
some,päätösvaltainen
dumbfounded,pöllämystynyt
batty,pöllö
dusty,pölyinen
squat,pönäkkä
kooky,pöpi
furry,pörheä
furry,pörröinen
some,pöydällinen
fluffy,pöyheä
pompous,pöyhkeilevä
haughty,pöyhkeä
devastated,pöyristynyt
some,qatarilainen
some,quebeciläinen
unscrupulous,raadollinen
some,raaempi
crippled,raajarikkoinen
limbless,raajaton
raw,raaka
barbaric,raakalaismainen
biblical,raamatullinen
robust,raamikas
robust,raavas
radial,radiaalinen
radical,radikaali
radical,radikaalinen
some,radioohjattava
radiological,radiologinen
wealthy,rahakas
monetary,rahallinen
mercenary,rahanahne
extortionate,rahanhimoinen
penniless,rahaton
sphagnous,rahkasammalinen
unfunded,rahoittamaton
vulgar,rahvaanomainen
striped,raidakas
striped,raidallinen
dilapidated,raihnas
fresh,raikas
lively,railakas
some,railakka
striped,raitainen
sober,raitis
uncleared,raivaamaton
rabid,raivoisa
fierce,raivokas
raging,raivopäinen
some,raivoraitis
rabid,raivotautinen
limited,rajallinen
boundless,rajaton
limited,rajattu
limited,rajoitettu
unlimited,rajoittamaton
challenged,rajoitteinen
fierce,raju
some,rajuin
some,rajumpi
loving,rakas
unloved,rakastamaton
lovable,rakastettava
beloved,rakastettu
in love,rakastunut
granular,rakeinen
unbuilt,rakentamaton
constructive,rakentava
structural,rakenteellinen
rocketlike,rakettimainen
loveless,rakkaudeton
uncracked,rakoilematon
some,rampa
punishable,rangaistava
hard,rankka
some,rannempi
one closest to the beach,rannimmainen
in combined terms appears usually,ranskalainen
francophone,ranskankielinen
plastered,rapattu
crispy,rapea
some,rapeakuorinen
racemic,raseeminen
racist,rasistinen
some,rasistisempi
some,rasistisin
painful,rasittava
some,raskaampi
heavy,raskas
melancholic,raskasmielinen
some,raskasrakenteinen
tedious,raskassoutuinen
some,raskastekoinen
some,raskauttava
greasy,rasvainen
some,rasvaisin
nonfat,rasvaton
dead calm,rasvatyyni
rational,rationaalinen
unsolved,ratkaisematon
crucial,ratkaiseva
enjoyable,rattoisa
peaceable,rauhaarakastava
peaceful,rauhaisa
peaceful,rauhallinen
some,rauhallisempi
some,rauhanaikainen
restless,rauhaton
protected,rauhoitettu
reassuring,rauhoittava
limp,raukea
iron,rautainen
ferrous,rautapitoinen
brisk,ravakka
nutritious,ravinteikas
nutrient dense,ravintotiheä
nutritious,ravitseva
realtime,reaaliaikainen
some,reaaliarvoinen
real,reaalinen
real socialistic,reaalisosialistinen
unresponsive,reagoimaton
reactive,reaktiivinen
realistic,realistinen
redundant,redundantti
reflexive,refleksiivinen
reformist,reformistinen
refractory,refraktaarinen
refractory,refraktorinen
regional,regionaalinen
regressive,regressiivinen
honest,rehellinen
some,rehellisempi
lush,rehevä
some,rehevämpi
honest,rehti
some,rehvakas
holey,reikäinen
some,reikäisempi
fair,reilu
some,reiluin
some,reilumpi
brisk,reima
brave,reipas
holey,reiäkäs
registered,rekisteröity
recursive,rekursiivinen
recoilless,rekyylitön
relaxed,rela
relative,relatiivinen
relativistic,relativistinen
relevant,relevantti
reliable,reliaabeli
free and easy,rempseä
raucous,remuisa
renal,renaalinen
annular,rengasmainen
relaxed,rento
relaxed,rentoutunut
deconstructive,repivä
republican,republikaaninen
repulsive,repulsiivinen
some,reseptivapaa
recessive,resessiivinen
resistant,resistentti
relaxed,reteä
rhetorical,retorinen
retrograde,retrogradinen
retrospective,retrospektiivinen
rheumatic,reumaattinen
revanchist,revansistinen
reversible,reversiibeli
revisionist,revisionistinen
some,Rhnegatiivinen
some,Rhpositiivinen
some,rhodesialainen
boisterous,riehakas
some,riehakka
exhilarating,riemastuttava
elated,riemuisa
jubilant,riemuitseva
jubilant,riemukas
wanton,rietas
unrifled,rihlaton
rifled,rihlattu
disputed,riidanalainen
belligerent,riidanhaluinen
pavonine,riikinkukkomainen
independent,riippumaton
hanging,riippuva
dependent,riippuvainen
rickety,riisitautinen
quarrelsome,riitaisa
discordant,riitasointuinen
sufficient,riittoisa
insufficient,riittämätön
sufficient,riittävä
wretched,riivattu
rich,rikas
some,rikkaampi
broken,rikkinäinen
sulfurous,rikkipitoinen
cheeky,rikkiviisas
unbroken,rikkomaton
unbroken,rikkumaton
criminal,rikollinen
some,rikollisempi
criminal,rikosoikeudellinen
forensic,rikostekninen
parallel,rinnakkainen
retrosternal,rintalastantakainen
buxom,rintava
rapid,ripeä
suffering from diarrhea,ripulinen
broken,risa
risky,riskaabeli
strong,riski
risky,riskialtis
riskless,riskitön
cruciferous,ristikukkainen
cruciform,ristinmuotoinen
consistent,ristiriidaton
contradictory,ristiriitainen
chivalrous,ritarillinen
ritualistic,rituaalinen
brisk,riuska
brisk,rivakka
obscene,rivo
foulmouthed,rivopuheinen
some,rivosuinen
racial,rodullinen
encouraging,rohkaiseva
brave,rohkea
some,rohkeampi
sturdy,roima
thuggish,roistomainen
some,rojalistinen
poxy,rokkoinen
pockmarked,rokonarpinen
some,romanialainen
romantic,romanttinen
gangly,romuluinen
picky,ronkeli
roman,roomalainen
some,roomalaisempi
roman catholic,roomalaiskatolinen
pink,roosa
jagged,rosoinen
robust,roteva
ratlike,rottamainen
frozen,routainen
ruby,rubiininpunainen
rudimentary,rudimentaarinen
regal,ruhtinaallinen
hideous,rujo
some,rujompi
ugly,ruma
some,rumahko
some,rumannäköinen
some,rumanvärinen
some,runebergiläinen
articulated,runkoohjattu
poetic,runollinen
abundant,runsas
