,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
9029,english,karhentua,we are walking,me,karhennumme,emme karhennu
9030,english,karhentua,you(plural/respectful) are walking,te,karhennutte,ette karhennu
9031,english,karhentua,they are walking,he,karhentuvat,eivät karhennu
9032,english,karhentua,(passive) walking,passiivi,karhennutaan,ei karhennuta
9033,english,karhentua,I walked,minä,olen karhentunut,en ole karhentunut
9034,english,karhentua,You walked,sinä,olet karhentunut,et ole karhentunut
9035,english,karhentua,he/she walked,hän,on karhentunut,ei ole karhentunut
9036,english,karhentua,we walked,me,olemme karhentuneet,emme ole karhentuneet
9037,english,karhentua,you(plural/respectful) walked,te,olette karhentuneet,ette ole karhentuneet
9038,english,karhentua,they walked,he,ovat karhentuneet,eivät ole karhentuneet
9039,english,karhentua,(passive) walked,passiivi,on karhennuttu,ei ole karhennuttu
9040,english,karhentua,I was walking,minä,karhennuin,en karhentunut
9041,english,karhentua,You were walking,sinä,karhennuit,et karhentunut
9042,english,karhentua,he/she was walking,hän,karhentui,ei karhentunut
9043,english,karhentua,we were walking,me,karhennuimme,emme karhentuneet
9044,english,karhentua,you(plural/respectful) were walking,te,karhennuitte,ette karhentuneet
9045,english,karhentua,they were walking,he,karhentuivat,eivät karhentuneet
9046,english,karhentua,(passive) were walking,passiivi,karhennuttiin,ei karhennuttu
9047,english,karhentua,I had walked,minä,olin karhentunut,en ollut karhentunut
9048,english,karhentua,You had walked,sinä,olit karhentunut,et ollut karhentunut
9049,english,karhentua,He/she had walked,hän,oli karhentunut,ei ollut karhentunut
9050,english,karhentua,We had walked,me,olimme karhentuneet,emme olleet karhentuneet
9051,english,karhentua,You(plural/repectful) had walked,te,olitte karhentuneet,ette olleet karhentuneet
9052,english,karhentua,They had walked,he,olivat karhentuneet,eivät olleet karhentuneet
9053,english,karhentua,(passive) had walked,passiivi,oli karhennuttu,ei ollut karhennuttu
9054,become more rough,karheta,,,,
9055,english,karheuttaa,,,,
9056,english,karheutua,I am walking,minä,karheudun,en karheudu
9057,english,karheutua,you are walking,sinä,karheudut,et karheudu
9058,english,karheutua,he/she is walking,hän,karheutuu,ei karheudu
9059,english,karheutua,we are walking,me,karheudumme,emme karheudu
9060,english,karheutua,you(plural/respectful) are walking,te,karheudutte,ette karheudu
9061,english,karheutua,they are walking,he,karheutuvat,eivät karheudu
9062,english,karheutua,(passive) walking,passiivi,karheudutaan,ei karheuduta
9063,english,karheutua,I walked,minä,olen karheutunut,en ole karheutunut
9064,english,karheutua,You walked,sinä,olet karheutunut,et ole karheutunut
9065,english,karheutua,he/she walked,hän,on karheutunut,ei ole karheutunut
9066,english,karheutua,we walked,me,olemme karheutuneet,emme ole karheutuneet
9067,english,karheutua,you(plural/respectful) walked,te,olette karheutuneet,ette ole karheutuneet
9068,english,karheutua,they walked,he,ovat karheutuneet,eivät ole karheutuneet
9069,english,karheutua,(passive) walked,passiivi,on karheuduttu,ei ole karheuduttu
9070,english,karheutua,I was walking,minä,karheuduin,en karheutunut
9071,english,karheutua,You were walking,sinä,karheuduit,et karheutunut
9072,english,karheutua,he/she was walking,hän,karheutui,ei karheutunut
9073,english,karheutua,we were walking,me,karheuduimme,emme karheutuneet
9074,english,karheutua,you(plural/respectful) were walking,te,karheuduitte,ette karheutuneet
9075,english,karheutua,they were walking,he,karheutuivat,eivät karheutuneet
9076,english,karheutua,(passive) were walking,passiivi,karheuduttiin,ei karheuduttu
9077,english,karheutua,I had walked,minä,olin karheutunut,en ollut karheutunut
9078,english,karheutua,You had walked,sinä,olit karheutunut,et ollut karheutunut
9079,english,karheutua,He/she had walked,hän,oli karheutunut,ei ollut karheutunut
9080,english,karheutua,We had walked,me,olimme karheutuneet,emme olleet karheutuneet
9081,english,karheutua,You(plural/repectful) had walked,te,olitte karheutuneet,ette olleet karheutuneet
9082,english,karheutua,They had walked,he,olivat karheutuneet,eivät olleet karheutuneet
9083,english,karheutua,(passive) had walked,passiivi,oli karheuduttu,ei ollut karheuduttu
9084,harrow,karhita,,,,
9085,dun,karhuta,I am walking,minä,karhuan,en karhua
9086,dun,karhuta,you are walking,sinä,karhuat,et karhua
9087,dun,karhuta,he/she is walking,hän,karhuaa,ei karhua
9088,dun,karhuta,we are walking,me,karhuamme,emme karhua
9089,dun,karhuta,you(plural/respectful) are walking,te,karhuatte,ette karhua
9090,dun,karhuta,they are walking,he,karhuavat,eivät karhua
9091,dun,karhuta,(passive) walking,passiivi,karhutaan,ei karhuta
9092,dun,karhuta,I walked,minä,olen karhunnut,en ole karhunnut
9093,dun,karhuta,You walked,sinä,olet karhunnut,et ole karhunnut
9094,dun,karhuta,he/she walked,hän,on karhunnut,ei ole karhunnut
9095,dun,karhuta,we walked,me,olemme karhunneet,emme ole karhunneet
9096,dun,karhuta,you(plural/respectful) walked,te,olette karhunneet,ette ole karhunneet
9097,dun,karhuta,they walked,he,ovat karhunneet,eivät ole karhunneet
9098,dun,karhuta,(passive) walked,passiivi,on karhuttu,ei ole karhuttu
9099,dun,karhuta,I was walking,minä,karhusin,en karhunnut
9100,dun,karhuta,You were walking,sinä,karhusit,et karhunnut
9101,dun,karhuta,he/she was walking,hän,karhusi,ei karhunnut
9102,dun,karhuta,we were walking,me,karhusimme,emme karhunneet
9103,dun,karhuta,you(plural/respectful) were walking,te,karhusitte,ette karhunneet
9104,dun,karhuta,they were walking,he,karhusivat,eivät karhunneet
9105,dun,karhuta,(passive) were walking,passiivi,karhuttiin,ei karhuttu
9106,dun,karhuta,I had walked,minä,olin karhunnut,en ollut karhunnut
9107,dun,karhuta,You had walked,sinä,olit karhunnut,et ollut karhunnut
9108,dun,karhuta,He/she had walked,hän,oli karhunnut,ei ollut karhunnut
9109,dun,karhuta,We had walked,me,olimme karhunneet,emme olleet karhunneet
9110,dun,karhuta,You(plural/repectful) had walked,te,olitte karhunneet,ette olleet karhunneet
9111,dun,karhuta,They had walked,he,olivat karhunneet,eivät olleet karhunneet
9112,dun,karhuta,(passive) had walked,passiivi,oli karhuttu,ei ollut karhuttu
9113,do,karikoida,I am walking,minä,karikoin,en karikoi
9114,do,karikoida,you are walking,sinä,karikoit,et karikoi
9115,do,karikoida,he/she is walking,hän,karikoi,ei karikoi
9116,do,karikoida,we are walking,me,karikoimme,emme karikoi
9117,do,karikoida,you(plural/respectful) are walking,te,karikoitte,ette karikoi
9118,do,karikoida,they are walking,he,karikoivat,eivät karikoi
9119,do,karikoida,(passive) walking,passiivi,karikoidaan,ei karikoida
9120,do,karikoida,I walked,minä,olen karikoinut,en ole karikoinut
9121,do,karikoida,You walked,sinä,olet karikoinut,et ole karikoinut
9122,do,karikoida,he/she walked,hän,on karikoinut,ei ole karikoinut
9123,do,karikoida,we walked,me,olemme karikoineet,emme ole karikoineet
9124,do,karikoida,you(plural/respectful) walked,te,olette karikoineet,ette ole karikoineet
9125,do,karikoida,they walked,he,ovat karikoineet,eivät ole karikoineet
9126,do,karikoida,(passive) walked,passiivi,on karikoitu,ei ole karikoitu
9127,do,karikoida,I was walking,minä,karikoin,en karikoinut
9128,do,karikoida,You were walking,sinä,karikoit,et karikoinut
9129,do,karikoida,he/she was walking,hän,karikoi,ei karikoinut
9130,do,karikoida,we were walking,me,karikoimme,emme karikoineet
9131,do,karikoida,you(plural/respectful) were walking,te,karikoitte,ette karikoineet
9132,do,karikoida,they were walking,he,karikoivat,eivät karikoineet
9133,do,karikoida,(passive) were walking,passiivi,karikoitiin,ei karikoitu
9134,do,karikoida,I had walked,minä,olin karikoinut,en ollut karikoinut
9135,do,karikoida,You had walked,sinä,olit karikoinut,et ollut karikoinut
9136,do,karikoida,He/she had walked,hän,oli karikoinut,ei ollut karikoinut
9137,do,karikoida,We had walked,me,olimme karikoineet,emme olleet karikoineet
9138,do,karikoida,You(plural/repectful) had walked,te,olitte karikoineet,ette olleet karikoineet
9139,do,karikoida,They had walked,he,olivat karikoineet,eivät olleet karikoineet
9140,do,karikoida,(passive) had walked,passiivi,oli karikoitu,ei ollut karikoitu
9141,become carious,karioitua,I am walking,minä,karioidun,en karioidu
9142,become carious,karioitua,you are walking,sinä,karioidut,et karioidu
9143,become carious,karioitua,he/she is walking,hän,karioituu,ei karioidu
9144,become carious,karioitua,we are walking,me,karioidumme,emme karioidu
9145,become carious,karioitua,you(plural/respectful) are walking,te,karioidutte,ette karioidu
9146,become carious,karioitua,they are walking,he,karioituvat,eivät karioidu
9147,become carious,karioitua,(passive) walking,passiivi,karioidutaan,ei karioiduta
9148,become carious,karioitua,I walked,minä,olen karioitunut,en ole karioitunut
9149,become carious,karioitua,You walked,sinä,olet karioitunut,et ole karioitunut
9150,become carious,karioitua,he/she walked,hän,on karioitunut,ei ole karioitunut
9151,become carious,karioitua,we walked,me,olemme karioituneet,emme ole karioituneet
9152,become carious,karioitua,you(plural/respectful) walked,te,olette karioituneet,ette ole karioituneet
9153,become carious,karioitua,they walked,he,ovat karioituneet,eivät ole karioituneet
9154,become carious,karioitua,(passive) walked,passiivi,on karioiduttu,ei ole karioiduttu
9155,become carious,karioitua,I was walking,minä,karioiduin,en karioitunut
9156,become carious,karioitua,You were walking,sinä,karioiduit,et karioitunut
9157,become carious,karioitua,he/she was walking,hän,karioitui,ei karioitunut
9158,become carious,karioitua,we were walking,me,karioiduimme,emme karioituneet
9159,become carious,karioitua,you(plural/respectful) were walking,te,karioiduitte,ette karioituneet
9160,become carious,karioitua,they were walking,he,karioituivat,eivät karioituneet
9161,become carious,karioitua,(passive) were walking,passiivi,karioiduttiin,ei karioiduttu
9162,become carious,karioitua,I had walked,minä,olin karioitunut,en ollut karioitunut
9163,become carious,karioitua,You had walked,sinä,olit karioitunut,et ollut karioitunut
9164,become carious,karioitua,He/she had walked,hän,oli karioitunut,ei ollut karioitunut
9165,become carious,karioitua,We had walked,me,olimme karioituneet,emme olleet karioituneet
9166,become carious,karioitua,You(plural/repectful) had walked,te,olitte karioituneet,ette olleet karioituneet
9167,become carious,karioitua,They had walked,he,olivat karioituneet,eivät olleet karioituneet
9168,become carious,karioitua,(passive) had walked,passiivi,oli karioiduttu,ei ollut karioiduttu
9169,fall off,karista,I am walking,minä,karisen,en karise
9170,fall off,karista,you are walking,sinä,kariset,et karise
9171,fall off,karista,he/she is walking,hän,karisee,ei karise
9172,fall off,karista,we are walking,me,karisemme,emme karise
9173,fall off,karista,you(plural/respectful) are walking,te,karisette,ette karise
9174,fall off,karista,they are walking,he,karisevat,eivät karise
9175,fall off,karista,(passive) walking,passiivi,karistaan,ei karista
9176,fall off,karista,I walked,minä,olen karissut,en ole karissut
9177,fall off,karista,You walked,sinä,olet karissut,et ole karissut
9178,fall off,karista,he/she walked,hän,on karissut,ei ole karissut
9179,fall off,karista,we walked,me,olemme karisseet,emme ole karisseet
9180,fall off,karista,you(plural/respectful) walked,te,olette karisseet,ette ole karisseet
9181,fall off,karista,they walked,he,ovat karisseet,eivät ole karisseet
9182,fall off,karista,(passive) walked,passiivi,on karistu,ei ole karistu
9183,fall off,karista,I was walking,minä,karisin,en karissut
9184,fall off,karista,You were walking,sinä,karisit,et karissut
9185,fall off,karista,he/she was walking,hän,karisi,ei karissut
9186,fall off,karista,we were walking,me,karisimme,emme karisseet
9187,fall off,karista,you(plural/respectful) were walking,te,karisitte,ette karisseet
9188,fall off,karista,they were walking,he,karisivat,eivät karisseet
9189,fall off,karista,(passive) were walking,passiivi,karistiin,ei karistu
9190,fall off,karista,I had walked,minä,olin karissut,en ollut karissut
9191,fall off,karista,You had walked,sinä,olit karissut,et ollut karissut
9192,fall off,karista,He/she had walked,hän,oli karissut,ei ollut karissut
9193,fall off,karista,We had walked,me,olimme karisseet,emme olleet karisseet
9194,fall off,karista,You(plural/repectful) had walked,te,olitte karisseet,ette olleet karisseet
9195,fall off,karista,They had walked,he,olivat karisseet,eivät olleet karisseet
9196,fall off,karista,(passive) had walked,passiivi,oli karistu,ei ollut karistu
9197,shake off,karistaa,I am walking,minä,karistan,en karista
9198,shake off,karistaa,you are walking,sinä,karistat,et karista
9199,shake off,karistaa,he/she is walking,hän,karistaa,ei karista
9200,shake off,karistaa,we are walking,me,karistamme,emme karista
9201,shake off,karistaa,you(plural/respectful) are walking,te,karistatte,ette karista
9202,shake off,karistaa,they are walking,he,karistavat,eivät karista
9203,shake off,karistaa,(passive) walking,passiivi,karistetaan,ei karisteta
9204,shake off,karistaa,I walked,minä,olen karistanut,en ole karistanut
9205,shake off,karistaa,You walked,sinä,olet karistanut,et ole karistanut
9206,shake off,karistaa,he/she walked,hän,on karistanut,ei ole karistanut
9207,shake off,karistaa,we walked,me,olemme karistaneet,emme ole karistaneet
9208,shake off,karistaa,you(plural/respectful) walked,te,olette karistaneet,ette ole karistaneet
9209,shake off,karistaa,they walked,he,ovat karistaneet,eivät ole karistaneet
9210,shake off,karistaa,(passive) walked,passiivi,on karistettu,ei ole karistettu
9211,shake off,karistaa,I was walking,minä,karistin,en karistanut
9212,shake off,karistaa,You were walking,sinä,karistit,et karistanut
9213,shake off,karistaa,he/she was walking,hän,karisti,ei karistanut
9214,shake off,karistaa,we were walking,me,karistimme,emme karistaneet
9215,shake off,karistaa,you(plural/respectful) were walking,te,karistitte,ette karistaneet
9216,shake off,karistaa,they were walking,he,karistivat,eivät karistaneet
9217,shake off,karistaa,(passive) were walking,passiivi,karistettiin,ei karistettu
9218,shake off,karistaa,I had walked,minä,olin karistanut,en ollut karistanut
9219,shake off,karistaa,You had walked,sinä,olit karistanut,et ollut karistanut
9220,shake off,karistaa,He/she had walked,hän,oli karistanut,ei ollut karistanut
9221,shake off,karistaa,We had walked,me,olimme karistaneet,emme olleet karistaneet
9222,shake off,karistaa,You(plural/repectful) had walked,te,olitte karistaneet,ette olleet karistaneet
9223,shake off,karistaa,They had walked,he,olivat karistaneet,eivät olleet karistaneet
9224,shake off,karistaa,(passive) had walked,passiivi,oli karistettu,ei ollut karistettu
9225,english,karisuttaa,,,,
9226,lamb,karitsoida,I am walking,minä,karitsoin,en karitsoi
9227,lamb,karitsoida,you are walking,sinä,karitsoit,et karitsoi
9228,lamb,karitsoida,he/she is walking,hän,karitsoi,ei karitsoi
9229,lamb,karitsoida,we are walking,me,karitsoimme,emme karitsoi
9230,lamb,karitsoida,you(plural/respectful) are walking,te,karitsoitte,ette karitsoi
9231,lamb,karitsoida,they are walking,he,karitsoivat,eivät karitsoi
9232,lamb,karitsoida,(passive) walking,passiivi,karitsoidaan,ei karitsoida
9233,lamb,karitsoida,I walked,minä,olen karitsoinut,en ole karitsoinut
9234,lamb,karitsoida,You walked,sinä,olet karitsoinut,et ole karitsoinut
9235,lamb,karitsoida,he/she walked,hän,on karitsoinut,ei ole karitsoinut
9236,lamb,karitsoida,we walked,me,olemme karitsoineet,emme ole karitsoineet
9237,lamb,karitsoida,you(plural/respectful) walked,te,olette karitsoineet,ette ole karitsoineet
9238,lamb,karitsoida,they walked,he,ovat karitsoineet,eivät ole karitsoineet
9239,lamb,karitsoida,(passive) walked,passiivi,on karitsoitu,ei ole karitsoitu
9240,lamb,karitsoida,I was walking,minä,karitsoin,en karitsoinut
9241,lamb,karitsoida,You were walking,sinä,karitsoit,et karitsoinut
9242,lamb,karitsoida,he/she was walking,hän,karitsoi,ei karitsoinut
9243,lamb,karitsoida,we were walking,me,karitsoimme,emme karitsoineet
9244,lamb,karitsoida,you(plural/respectful) were walking,te,karitsoitte,ette karitsoineet
9245,lamb,karitsoida,they were walking,he,karitsoivat,eivät karitsoineet
9246,lamb,karitsoida,(passive) were walking,passiivi,karitsoitiin,ei karitsoitu
9247,lamb,karitsoida,I had walked,minä,olin karitsoinut,en ollut karitsoinut
9248,lamb,karitsoida,You had walked,sinä,olit karitsoinut,et ollut karitsoinut
9249,lamb,karitsoida,He/she had walked,hän,oli karitsoinut,ei ollut karitsoinut
9250,lamb,karitsoida,We had walked,me,olimme karitsoineet,emme olleet karitsoineet
9251,lamb,karitsoida,You(plural/repectful) had walked,te,olitte karitsoineet,ette olleet karitsoineet
9252,lamb,karitsoida,They had walked,he,olivat karitsoineet,eivät olleet karitsoineet
9253,lamb,karitsoida,(passive) had walked,passiivi,oli karitsoitu,ei ollut karitsoitu
9254,english,karitsoittaa,,,,
9255,thwart,kariuttaa,,,,
9256,go on the rocks,kariutua,I am walking,minä,kariudun,en kariudu
9257,go on the rocks,kariutua,you are walking,sinä,kariudut,et kariudu
9258,go on the rocks,kariutua,he/she is walking,hän,kariutuu,ei kariudu
9259,go on the rocks,kariutua,we are walking,me,kariudumme,emme kariudu
9260,go on the rocks,kariutua,you(plural/respectful) are walking,te,kariudutte,ette kariudu
9261,go on the rocks,kariutua,they are walking,he,kariutuvat,eivät kariudu
9262,go on the rocks,kariutua,(passive) walking,passiivi,kariudutaan,ei kariuduta
9263,go on the rocks,kariutua,I walked,minä,olen kariutunut,en ole kariutunut
9264,go on the rocks,kariutua,You walked,sinä,olet kariutunut,et ole kariutunut
9265,go on the rocks,kariutua,he/she walked,hän,on kariutunut,ei ole kariutunut
9266,go on the rocks,kariutua,we walked,me,olemme kariutuneet,emme ole kariutuneet
9267,go on the rocks,kariutua,you(plural/respectful) walked,te,olette kariutuneet,ette ole kariutuneet
9268,go on the rocks,kariutua,they walked,he,ovat kariutuneet,eivät ole kariutuneet
9269,go on the rocks,kariutua,(passive) walked,passiivi,on kariuduttu,ei ole kariuduttu
9270,go on the rocks,kariutua,I was walking,minä,kariuduin,en kariutunut
9271,go on the rocks,kariutua,You were walking,sinä,kariuduit,et kariutunut
9272,go on the rocks,kariutua,he/she was walking,hän,kariutui,ei kariutunut
9273,go on the rocks,kariutua,we were walking,me,kariuduimme,emme kariutuneet
9274,go on the rocks,kariutua,you(plural/respectful) were walking,te,kariuduitte,ette kariutuneet
9275,go on the rocks,kariutua,they were walking,he,kariutuivat,eivät kariutuneet
9276,go on the rocks,kariutua,(passive) were walking,passiivi,kariuduttiin,ei kariuduttu
9277,go on the rocks,kariutua,I had walked,minä,olin kariutunut,en ollut kariutunut
9278,go on the rocks,kariutua,You had walked,sinä,olit kariutunut,et ollut kariutunut
9279,go on the rocks,kariutua,He/she had walked,hän,oli kariutunut,ei ollut kariutunut
9280,go on the rocks,kariutua,We had walked,me,olimme kariutuneet,emme olleet kariutuneet
9281,go on the rocks,kariutua,You(plural/repectful) had walked,te,olitte kariutuneet,ette olleet kariutuneet
9282,go on the rocks,kariutua,They had walked,he,olivat kariutuneet,eivät olleet kariutuneet
9283,go on the rocks,kariutua,(passive) had walked,passiivi,oli kariuduttu,ei ollut kariuduttu
9284,roar,karjahtaa,I am walking,minä,karjahdan,en karjahda
9285,roar,karjahtaa,you are walking,sinä,karjahdat,et karjahda
9286,roar,karjahtaa,he/she is walking,hän,karjahtaa,ei karjahda
9287,roar,karjahtaa,we are walking,me,karjahdamme,emme karjahda
9288,roar,karjahtaa,you(plural/respectful) are walking,te,karjahdatte,ette karjahda
9289,roar,karjahtaa,they are walking,he,karjahtavat,eivät karjahda
9290,roar,karjahtaa,(passive) walking,passiivi,karjahdetaan,ei karjahdeta
9291,roar,karjahtaa,I walked,minä,olen karjahtanut,en ole karjahtanut
9292,roar,karjahtaa,You walked,sinä,olet karjahtanut,et ole karjahtanut
9293,roar,karjahtaa,he/she walked,hän,on karjahtanut,ei ole karjahtanut
9294,roar,karjahtaa,we walked,me,olemme karjahtaneet,emme ole karjahtaneet
9295,roar,karjahtaa,you(plural/respectful) walked,te,olette karjahtaneet,ette ole karjahtaneet
9296,roar,karjahtaa,they walked,he,ovat karjahtaneet,eivät ole karjahtaneet
9297,roar,karjahtaa,(passive) walked,passiivi,on karjahdettu,ei ole karjahdettu
9298,roar,karjahtaa,I was walking,minä,karjahdin,en karjahtanut
9299,roar,karjahtaa,You were walking,sinä,karjahdit,et karjahtanut
9300,roar,karjahtaa,he/she was walking,hän,karjahti,ei karjahtanut
9301,roar,karjahtaa,we were walking,me,karjahdimme,emme karjahtaneet
9302,roar,karjahtaa,you(plural/respectful) were walking,te,karjahditte,ette karjahtaneet
9303,roar,karjahtaa,they were walking,he,karjahtivat,eivät karjahtaneet
9304,roar,karjahtaa,(passive) were walking,passiivi,karjahdettiin,ei karjahdettu
9305,roar,karjahtaa,I had walked,minä,olin karjahtanut,en ollut karjahtanut
9306,roar,karjahtaa,You had walked,sinä,olit karjahtanut,et ollut karjahtanut
9307,roar,karjahtaa,He/she had walked,hän,oli karjahtanut,ei ollut karjahtanut
9308,roar,karjahtaa,We had walked,me,olimme karjahtaneet,emme olleet karjahtaneet
9309,roar,karjahtaa,You(plural/repectful) had walked,te,olitte karjahtaneet,ette olleet karjahtaneet
9310,roar,karjahtaa,They had walked,he,olivat karjahtaneet,eivät olleet karjahtaneet
9311,roar,karjahtaa,(passive) had walked,passiivi,oli karjahdettu,ei ollut karjahdettu
9312,roar,karjaista,I am walking,minä,karjaisen,en karjaise
9313,roar,karjaista,you are walking,sinä,karjaiset,et karjaise
9314,roar,karjaista,he/she is walking,hän,karjaisee,ei karjaise
9315,roar,karjaista,we are walking,me,karjaisemme,emme karjaise
9316,roar,karjaista,you(plural/respectful) are walking,te,karjaisette,ette karjaise
9317,roar,karjaista,they are walking,he,karjaisevat,eivät karjaise
9318,roar,karjaista,(passive) walking,passiivi,karjaistaan,ei karjaista
9319,roar,karjaista,I walked,minä,olen karjaissut,en ole karjaissut
9320,roar,karjaista,You walked,sinä,olet karjaissut,et ole karjaissut
9321,roar,karjaista,he/she walked,hän,on karjaissut,ei ole karjaissut
9322,roar,karjaista,we walked,me,olemme karjaisseet,emme ole karjaisseet
9323,roar,karjaista,you(plural/respectful) walked,te,olette karjaisseet,ette ole karjaisseet
9324,roar,karjaista,they walked,he,ovat karjaisseet,eivät ole karjaisseet
9325,roar,karjaista,(passive) walked,passiivi,on karjaistu,ei ole karjaistu
9326,roar,karjaista,I was walking,minä,karjaisin,en karjaissut
9327,roar,karjaista,You were walking,sinä,karjaisit,et karjaissut
9328,roar,karjaista,he/she was walking,hän,karjaisi,ei karjaissut
9329,roar,karjaista,we were walking,me,karjaisimme,emme karjaisseet
9330,roar,karjaista,you(plural/respectful) were walking,te,karjaisitte,ette karjaisseet
9331,roar,karjaista,they were walking,he,karjaisivat,eivät karjaisseet
9332,roar,karjaista,(passive) were walking,passiivi,karjaistiin,ei karjaistu
9333,roar,karjaista,I had walked,minä,olin karjaissut,en ollut karjaissut
9334,roar,karjaista,You had walked,sinä,olit karjaissut,et ollut karjaissut
9335,roar,karjaista,He/she had walked,hän,oli karjaissut,ei ollut karjaissut
9336,roar,karjaista,We had walked,me,olimme karjaisseet,emme olleet karjaisseet
9337,roar,karjaista,You(plural/repectful) had walked,te,olitte karjaisseet,ette olleet karjaisseet
9338,roar,karjaista,They had walked,he,olivat karjaisseet,eivät olleet karjaisseet
9339,roar,karjaista,(passive) had walked,passiivi,oli karjaistu,ei ollut karjaistu
9340,english,karjeta,,,,
9341,roar,karjua,I am walking,minä,karjun,en karju
9342,roar,karjua,you are walking,sinä,karjut,et karju
9343,roar,karjua,he/she is walking,hän,karjuu,ei karju
9344,roar,karjua,we are walking,me,karjumme,emme karju
9345,roar,karjua,you(plural/respectful) are walking,te,karjutte,ette karju
9346,roar,karjua,they are walking,he,karjuvat,eivät karju
9347,roar,karjua,(passive) walking,passiivi,karjutaan,ei karjuta
9348,roar,karjua,I walked,minä,olen karjunut,en ole karjunut
9349,roar,karjua,You walked,sinä,olet karjunut,et ole karjunut
9350,roar,karjua,he/she walked,hän,on karjunut,ei ole karjunut
9351,roar,karjua,we walked,me,olemme karjuneet,emme ole karjuneet
9352,roar,karjua,you(plural/respectful) walked,te,olette karjuneet,ette ole karjuneet
9353,roar,karjua,they walked,he,ovat karjuneet,eivät ole karjuneet
9354,roar,karjua,(passive) walked,passiivi,on karjuttu,ei ole karjuttu
9355,roar,karjua,I was walking,minä,karjuin,en karjunut
9356,roar,karjua,You were walking,sinä,karjuit,et karjunut
9357,roar,karjua,he/she was walking,hän,karjui,ei karjunut
9358,roar,karjua,we were walking,me,karjuimme,emme karjuneet
9359,roar,karjua,you(plural/respectful) were walking,te,karjuitte,ette karjuneet
9360,roar,karjua,they were walking,he,karjuivat,eivät karjuneet
9361,roar,karjua,(passive) were walking,passiivi,karjuttiin,ei karjuttu
9362,roar,karjua,I had walked,minä,olin karjunut,en ollut karjunut
9363,roar,karjua,You had walked,sinä,olit karjunut,et ollut karjunut
9364,roar,karjua,He/she had walked,hän,oli karjunut,ei ollut karjunut
9365,roar,karjua,We had walked,me,olimme karjuneet,emme olleet karjuneet
9366,roar,karjua,You(plural/repectful) had walked,te,olitte karjuneet,ette olleet karjuneet
9367,roar,karjua,They had walked,he,olivat karjuneet,eivät olleet karjuneet
9368,roar,karjua,(passive) had walked,passiivi,oli karjuttu,ei ollut karjuttu
9369,keep escaping,karkailla,,,,
9370,quench,karkaista,I am walking,minä,karkaisen,en karkaise
9371,quench,karkaista,you are walking,sinä,karkaiset,et karkaise
9372,quench,karkaista,he/she is walking,hän,karkaisee,ei karkaise
9373,quench,karkaista,we are walking,me,karkaisemme,emme karkaise
9374,quench,karkaista,you(plural/respectful) are walking,te,karkaisette,ette karkaise
9375,quench,karkaista,they are walking,he,karkaisevat,eivät karkaise
9376,quench,karkaista,(passive) walking,passiivi,karkaistaan,ei karkaista
9377,quench,karkaista,I walked,minä,olen karkaissut,en ole karkaissut
9378,quench,karkaista,You walked,sinä,olet karkaissut,et ole karkaissut
9379,quench,karkaista,he/she walked,hän,on karkaissut,ei ole karkaissut
9380,quench,karkaista,we walked,me,olemme karkaisseet,emme ole karkaisseet
9381,quench,karkaista,you(plural/respectful) walked,te,olette karkaisseet,ette ole karkaisseet
9382,quench,karkaista,they walked,he,ovat karkaisseet,eivät ole karkaisseet
9383,quench,karkaista,(passive) walked,passiivi,on karkaistu,ei ole karkaistu
9384,quench,karkaista,I was walking,minä,karkaisin,en karkaissut
9385,quench,karkaista,You were walking,sinä,karkaisit,et karkaissut
9386,quench,karkaista,he/she was walking,hän,karkaisi,ei karkaissut
9387,quench,karkaista,we were walking,me,karkaisimme,emme karkaisseet
9388,quench,karkaista,you(plural/respectful) were walking,te,karkaisitte,ette karkaisseet
9389,quench,karkaista,they were walking,he,karkaisivat,eivät karkaisseet
9390,quench,karkaista,(passive) were walking,passiivi,karkaistiin,ei karkaistu
9391,quench,karkaista,I had walked,minä,olin karkaissut,en ollut karkaissut
9392,quench,karkaista,You had walked,sinä,olit karkaissut,et ollut karkaissut
9393,quench,karkaista,He/she had walked,hän,oli karkaissut,ei ollut karkaissut
9394,quench,karkaista,We had walked,me,olimme karkaisseet,emme olleet karkaisseet
9395,quench,karkaista,You(plural/repectful) had walked,te,olitte karkaisseet,ette olleet karkaisseet
9396,quench,karkaista,They had walked,he,olivat karkaisseet,eivät olleet karkaisseet
9397,quench,karkaista,(passive) had walked,passiivi,oli karkaistu,ei ollut karkaistu
9398,do,karkaistua,I am walking,minä,karkaistun,en karkaistu
9399,do,karkaistua,you are walking,sinä,karkaistut,et karkaistu
9400,do,karkaistua,he/she is walking,hän,karkaistuu,ei karkaistu
9401,do,karkaistua,we are walking,me,karkaistumme,emme karkaistu
9402,do,karkaistua,you(plural/respectful) are walking,te,karkaistutte,ette karkaistu
9403,do,karkaistua,they are walking,he,karkaistuvat,eivät karkaistu
9404,do,karkaistua,(passive) walking,passiivi,karkaistutaan,ei karkaistuta
9405,do,karkaistua,I walked,minä,olen karkaistunut,en ole karkaistunut
9406,do,karkaistua,You walked,sinä,olet karkaistunut,et ole karkaistunut
9407,do,karkaistua,he/she walked,hän,on karkaistunut,ei ole karkaistunut
9408,do,karkaistua,we walked,me,olemme karkaistuneet,emme ole karkaistuneet
